GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
26125125333,9,26125125333,956,335,589,1117,401,699,1104,394,690,865,297,545,841,285,509,871,336,508,955,297,588,1333,1261,28,15,4,22,0,15,4,0,0,0,1707,1572,74,12,17,31,0,0,0,1221,1169,13,10,10,19,0,10,10,0,0,0,0,1552,1446,38,10,31,25,0,10,9,0,0,0,48,1631,1529,47,15,21,22,0,0,0,1250,1191,31,7,8,17,0,0,0,1361,1252,33,5,9,3,0,3,56,1663,1514,48,19,27,39,4,1361,1252,33,10,23,32,0
26125125198,9,26125125198,1318,635,655,1487,761,712,1479,711,752,1224,606,603,1192,551,585,1231,605,599,1309,571,678,1698,1678,15,0,0,0,0,0,0,0,0,0,2303,2249,38,0,0,0,0,0,0,1593,1555,19,0,0,19,0,0,0,0,0,0,0,2170,2075,36,0,0,27,0,0,0,0,0,13,44,2216,2107,51,17,17,25,0,0,0,1721,1665,27,9,8,13,0,0,0,1783,1643,26,16,14,14,0,9,61,2143,1954,43,30,24,55,1,1783,1643,26,18,17,43,1
26125125438,11,26125125438,1186,599,561,1339,754,562,1328,681,635,1097,552,535,1066,499,526,1104,573,508,1179,530,594,1508,1327,38,24,97,3,8,21,87,0,21,0,2137,1708,63,55,280,18,32,0,0,1184,927,23,29,199,1,3,29,172,1,3,9,0,2106,1308,29,69,690,3,13,63,629,3,2,1,69,2009,1699,24,58,218,6,2,0,0,1486,1286,14,42,141,2,2,0,0,1706,1201,66,48,339,1,0,11,40,2272,1491,92,87,563,30,2,1706,1201,66,64,348,26,2
26153153006,1,26153153006,178,83,87,208,85,119,204,91,106,156,80,68,151,75,67,157,83,66,194,80,100,423,374,2,7,2,40,0,6,2,18,0,0,531,442,6,6,3,73,0,0,0,447,401,2,1,1,36,0,1,1,19,0,0,0,554,489,8,1,2,50,0,1,2,21,0,0,30,518,431,11,3,3,76,0,0,0,375,329,2,2,2,41,0,0,0,365,318,8,0,1,21,0,0,17,480,400,12,0,4,66,1,365,318,8,0,4,37,1
26125125378,12,26125125378,1155,949,193,1346,1040,303,1337,1048,275,1024,883,134,998,835,137,1028,866,146,1204,1032,147,1450,301,10,1117,22,0,0,996,22,0,0,0,2052,598,10,1326,29,0,0,0,0,1326,498,10,798,16,1,0,797,16,0,0,0,0,2050,839,7,1097,30,1,0,1095,30,0,0,79,1,1998,374,35,1577,22,15,0,0,0,1492,249,22,1209,18,12,0,0,0,1543,389,17,1066,16,2,0,17,36,2229,832,24,1312,29,14,0,1543,389,17,1108,24,11,0
26125125241,11,26125125241,1008,950,47,1159,1077,73,1150,1063,69,894,841,45,884,835,31,894,852,31,1086,1034,41,1658,45,90,1520,0,59,0,1457,0,0,0,0,2188,46,120,2131,0,59,10,0,0,1634,47,36,1543,0,30,0,1508,0,2,0,0,0,1988,47,45,1797,0,50,7,1714,0,2,0,122,57,1872,109,23,1736,21,25,3,0,0,1394,105,17,1266,19,18,3,0,0,1408,94,18,1247,5,1,0,4,39,1845,102,27,1704,21,31,0,1408,94,18,1288,14,21,0
26125125260,9,26125125260,934,386,514,1069,444,605,1043,438,589,867,371,472,834,332,453,855,398,422,944,333,536,1555,1359,180,3,17,0,0,3,14,0,0,0,2061,1593,435,15,32,4,0,0,0,1397,1238,141,3,14,0,0,3,11,0,0,0,0,2028,1568,398,41,28,4,0,31,16,0,0,0,16,1762,1662,62,17,14,9,1,0,0,1325,1267,34,13,7,7,0,0,0,1370,1214,43,10,30,4,0,2,67,1730,1487,86,46,52,66,1,1370,1214,43,27,39,52,1
26125125510,11,26125125510,1643,578,1026,1933,695,1212,1909,688,1186,1483,545,916,1442,489,901,1489,568,883,1649,486,1079,2384,2309,20,32,32,0,0,32,32,0,0,0,3174,3002,38,92,36,0,0,0,0,2126,2055,20,27,19,10,0,27,19,0,0,0,0,2876,2699,41,84,22,8,0,39,22,0,0,3,71,2902,2733,73,31,39,35,2,0,0,2096,1989,45,17,28,21,1,0,0,2337,2159,37,28,27,9,0,7,70,3034,2763,52,71,51,54,0,2337,2159,37,34,35,43,0
26125125091,11,26125125091,982,588,363,1130,684,421,1113,664,429,911,559,338,899,531,319,923,578,321,953,530,358,1381,1212,20,80,69,1,0,61,43,0,0,0,1647,1370,39,127,96,0,0,0,0,1362,1176,20,64,110,1,0,40,89,0,0,0,0,1578,1322,41,89,111,0,0,56,92,0,0,12,55,1678,1449,41,113,71,14,4,0,0,1329,1183,27,65,47,9,4,0,0,1478,1166,47,100,77,5,0,11,72,1782,1367,69,178,112,44,0,1478,1166,47,125,86,36,0
26023023020,5,26023023020,981,274,682,1171,316,842,1163,312,827,863,268,578,851,224,585,859,273,557,1008,248,722,2236,2186,22,14,5,7,0,4,2,5,0,0,2881,2803,41,27,7,7,0,0,0,2270,2242,16,6,5,12,0,4,2,5,0,0,0,2977,2923,30,15,6,8,0,3,2,3,0,0,19,3023,2905,66,14,18,22,1,0,0,2203,2141,34,7,8,14,0,0,0,2105,1995,43,3,10,1,0,13,40,2772,2595,87,27,19,35,1,2105,1995,43,16,13,23,1
26023023003,5,26023023003,499,133,356,597,143,448,592,144,433,437,131,298,430,110,302,436,139,289,513,117,383,1025,986,32,3,6,2,0,2,6,0,0,0,1395,1257,93,7,24,6,6,0,0,1113,1073,19,11,1,4,0,2,1,1,0,0,0,1565,1427,98,17,15,9,5,4,3,5,5,0,25,1434,1266,97,39,6,26,2,0,0,1060,958,61,21,1,19,2,0,0,1032,914,60,4,4,3,0,0,47,1431,1248,100,20,8,49,2,1032,914,60,14,6,28,2
26125125151,11,26125125151,1028,843,175,1142,964,168,1142,932,207,976,788,185,968,763,171,973,799,164,1002,819,161,906,823,20,20,39,0,0,20,30,0,0,0,1462,1286,39,30,116,0,0,0,0,811,743,17,0,55,0,0,0,40,0,0,0,0,1287,1109,24,0,154,0,0,0,75,0,0,0,80,1507,1436,25,11,31,5,0,0,0,1071,1023,15,8,20,3,0,0,0,1112,1034,21,11,17,0,0,3,26,1505,1363,51,31,41,12,0,1112,1034,21,17,24,7,0
26125125354,11,26125125354,1992,1195,736,2301,1446,808,2294,1381,877,1827,1130,671,1776,1019,656,1836,1152,631,1952,1046,782,2521,2314,85,20,93,20,0,20,67,0,0,0,3199,2891,169,26,105,18,0,0,0,2725,2490,130,20,80,20,0,20,55,0,0,0,0,3323,2914,203,38,81,19,0,18,50,0,0,76,62,3325,3055,79,97,86,16,0,0,0,2633,2456,50,57,62,14,0,0,0,2811,2514,69,43,71,7,0,12,95,3364,2942,93,95,136,37,4,2811,2514,69,61,100,31,2
26125125040,11,26125125040,1106,571,515,1311,685,617,1297,654,628,989,516,459,962,490,443,987,526,441,1095,562,490,1402,1000,36,218,137,9,0,204,136,2,0,0,1712,1192,58,240,208,9,0,0,0,1141,874,31,149,75,8,0,149,75,0,0,0,0,1466,1089,60,168,142,6,0,166,133,0,0,0,18,1860,1443,43,216,152,9,2,0,0,1569,1223,31,187,122,8,2,0,0,1758,1304,50,162,190,1,0,6,45,2061,1493,83,212,254,24,1,1758,1304,50,179,202,21,1
26125125244,11,26125125244,1134,1037,79,1305,1173,112,1301,1159,118,1020,942,62,1008,925,61,1025,961,53,1132,1043,65,1716,319,0,1388,2,10,0,1321,2,0,0,0,2232,363,0,1863,2,11,0,0,0,1653,329,6,1306,2,14,0,1242,2,0,0,0,0,2181,397,6,1772,7,12,0,1668,7,0,0,0,101,2024,388,16,1592,30,19,3,0,0,1529,336,12,1161,21,15,2,0,0,1579,322,30,1129,10,3,0,8,77,1946,347,37,1539,24,40,0,1579,322,30,1202,18,35,0
26125125044,11,26125125044,1731,1070,632,1925,1266,641,1915,1196,709,1612,998,599,1587,940,597,1618,1015,578,1741,1014,653,1855,1489,18,190,150,0,0,175,111,0,4,0,2712,2119,32,252,298,5,0,0,0,1893,1405,34,224,228,0,0,214,123,0,0,0,0,2952,1902,112,294,632,0,0,272,272,0,0,13,382,2632,2146,27,219,233,14,5,0,0,1996,1645,18,162,161,11,4,0,0,2061,1627,34,147,174,3,1,16,59,2691,2110,60,211,272,31,1,2061,1627,34,173,197,19,1
26125125185,11,26125125185,1004,545,417,1221,674,517,1193,666,494,867,477,350,835,433,329,868,514,316,1064,510,495,1490,1310,25,34,115,4,0,34,115,4,0,0,1791,1528,38,31,188,6,0,0,0,1755,1610,25,24,100,0,0,4,85,0,0,0,0,2284,2019,48,48,169,0,0,2,114,0,0,0,101,2196,1916,54,147,56,25,10,0,0,1724,1551,30,85,39,21,8,0,0,1982,1586,62,134,91,3,0,7,99,2477,1914,85,266,143,55,2,1982,1586,62,157,109,49,0
26125125018,11,26125125018,1345,833,460,1507,982,501,1494,950,521,1257,773,461,1212,724,387,1263,816,410,1318,755,465,1905,1735,60,75,0,34,0,75,0,0,0,0,2411,2090,159,112,0,48,0,0,0,2021,1918,31,65,0,6,0,65,0,0,0,0,0,2394,2012,56,98,0,24,0,98,0,0,0,0,229,2160,1950,51,104,37,17,6,0,0,1722,1584,35,65,26,11,4,0,0,1773,1612,43,31,33,1,0,0,53,2239,1979,60,86,62,36,0,1773,1612,43,47,41,25,0
26125125265,9,26125125265,1757,716,992,2061,875,1156,2029,821,1176,1582,681,876,1537,634,829,1588,698,835,1788,590,1085,2660,2510,105,10,40,0,0,10,40,0,0,0,3542,3191,233,20,115,12,8,0,0,2719,2534,40,100,45,0,0,100,45,0,0,0,0,3541,3126,120,147,131,13,6,147,48,0,0,2,98,3436,3154,150,79,35,23,7,0,0,2577,2393,96,47,23,18,6,0,0,2693,2436,85,37,47,0,0,0,88,3492,3084,144,87,85,83,1,2693,2436,85,56,57,55,1
26121121057,3,26121121057,1538,711,788,1715,832,852,1693,777,889,1455,694,733,1399,598,744,1461,713,716,1554,670,795,1709,1583,82,29,0,20,0,23,0,0,0,0,2099,1935,82,43,22,18,0,0,0,2096,1887,164,34,0,10,0,32,0,0,0,0,0,2541,2279,163,71,18,10,0,32,18,0,0,0,49,2649,2482,54,54,41,16,5,0,0,2100,1998,32,29,28,9,2,0,0,2087,1926,48,34,10,5,2,2,60,2631,2381,90,79,42,42,4,2087,1926,48,57,21,30,4
26125125311,10,26125125311,1747,863,848,1915,1003,883,1899,947,941,1639,824,803,1596,740,799,1644,844,777,1789,815,880,1985,1750,55,70,110,0,0,70,80,0,0,0,2881,2176,105,78,522,0,0,0,0,1920,1725,40,65,85,0,0,65,65,0,0,0,0,2981,2392,111,77,401,0,0,77,361,0,0,0,40,2841,2462,75,64,242,5,0,0,0,2184,1940,46,43,153,4,0,0,0,2274,1796,85,52,277,4,0,7,53,2962,2277,118,95,421,21,3,2274,1796,85,66,291,17,1
26125125225,9,26125125225,1458,560,867,1692,721,957,1672,660,1003,1310,503,798,1283,454,779,1311,514,765,1463,492,900,1532,1385,31,59,56,1,0,24,53,1,0,0,2055,1788,90,91,87,1,0,0,0,1774,1627,44,52,59,2,0,17,59,2,0,0,0,2582,2246,162,81,74,2,0,28,74,2,0,0,71,2058,1933,35,26,53,14,0,0,0,1507,1436,18,14,32,6,0,0,0,1822,1635,41,23,52,1,1,12,57,2470,2180,68,42,107,30,2,1822,1635,41,27,61,22,2
26125125015,11,26125125015,1342,856,440,1522,1007,486,1504,971,515,1254,822,413,1218,730,386,1262,827,400,1296,768,433,1750,1573,32,105,35,0,0,86,20,0,3,0,2262,2005,38,168,58,3,3,0,0,1727,1532,28,133,34,0,0,101,21,0,0,3,0,2181,1900,27,201,56,3,3,134,37,0,0,0,87,2114,1944,41,75,44,15,4,0,0,1672,1553,23,48,35,8,4,0,0,1799,1544,46,109,40,0,0,6,54,2203,1879,63,127,68,34,2,1799,1544,46,113,48,28,2
26125125237,11,26125125237,663,592,54,789,702,72,787,682,79,591,534,48,575,513,43,598,543,36,654,585,50,910,265,0,610,15,15,0,610,15,0,0,0,1110,267,0,798,28,17,0,0,0,1390,225,0,1150,15,0,0,1150,15,0,0,0,0,1663,217,0,1413,27,0,0,1306,27,0,0,0,113,1375,401,34,903,25,16,0,0,0,1002,363,26,589,17,9,0,0,0,1034,325,27,612,16,0,0,8,46,1325,361,35,892,27,20,0,1034,325,27,645,23,15,0
26125125372,12,26125125372,1289,1191,78,1420,1316,91,1416,1295,98,1197,1098,80,1172,1078,70,1202,1122,58,1347,1252,74,1727,366,21,1299,36,0,0,1299,34,0,6,0,2119,380,23,1676,60,6,0,0,0,1762,409,13,1299,29,0,0,1253,28,0,0,6,0,2079,428,22,1606,47,6,0,1532,28,0,0,0,72,2304,314,28,1874,108,16,1,0,0,1856,287,20,1470,84,16,1,0,0,1905,221,16,1522,74,2,0,22,48,2270,230,21,1904,91,33,2,1905,221,16,1569,76,30,1
26125125090,11,26125125090,1098,655,406,1252,776,455,1240,758,457,1008,600,388,982,560,373,1007,610,361,1088,617,406,1398,1231,24,100,12,2,0,100,7,0,36,0,1735,1537,29,154,27,37,0,0,0,1357,1170,26,96,29,2,0,96,15,0,0,34,0,1605,1379,32,150,44,37,0,102,29,0,0,0,62,1737,1470,55,150,58,14,2,0,0,1410,1209,37,107,51,11,2,0,0,1558,1245,32,171,53,1,0,5,51,1779,1410,48,212,72,23,0,1558,1245,32,186,67,18,0
26151151016,9,26151151016,373,74,289,427,79,344,421,88,325,337,81,253,329,62,250,336,70,255,394,70,311,615,610,0,4,0,0,0,0,0,0,0,0,792,777,3,12,0,0,0,0,0,660,660,0,0,0,0,0,0,0,0,0,0,0,1003,994,0,9,0,0,0,9,0,0,0,0,0,919,884,22,8,2,11,0,0,0,695,673,11,6,2,7,0,0,0,580,555,11,2,0,1,0,0,11,764,720,20,8,2,12,0,580,555,11,3,1,10,0
26147147066,9,26147147066,921,368,523,1081,409,651,1060,417,617,819,348,443,798,332,419,822,385,407,933,302,589,1437,1371,8,26,34,0,0,26,34,0,0,0,1965,1831,9,36,87,0,0,0,0,1166,1107,8,32,21,0,0,32,21,0,0,0,0,1440,1333,9,32,63,0,0,32,20,0,0,0,44,1911,1848,31,6,10,16,0,0,0,1466,1423,21,3,8,14,0,0,0,1418,1305,27,5,13,7,0,12,49,1795,1630,39,22,33,48,0,1418,1305,27,10,21,38,0
26125125065,9,26125125065,1749,576,1117,2077,681,1367,2060,668,1353,1562,558,970,1507,471,949,1569,588,935,1735,500,1119,2348,2269,34,24,1,20,0,24,1,3,0,0,2968,2851,47,46,7,20,0,0,0,2184,2007,165,8,0,7,0,8,0,0,0,0,0,2912,2546,340,7,14,5,0,7,14,0,0,0,5,2900,2774,50,23,34,21,1,0,0,2170,2096,24,16,21,16,0,0,0,2410,2203,55,10,43,9,0,11,79,3059,2755,79,39,80,79,2,2410,2203,55,13,48,59,2
26151151010,9,26151151010,373,78,290,435,82,348,431,85,342,326,77,246,321,61,249,325,76,244,388,78,301,566,556,10,0,0,0,0,0,0,0,0,0,684,664,16,10,3,10,6,0,0,530,516,10,0,0,4,0,0,0,4,0,0,0,691,672,15,6,2,9,5,0,0,1,0,0,4,806,762,31,7,9,3,0,0,0,638,610,20,1,5,3,0,0,0,593,553,23,0,0,0,0,2,15,724,664,33,8,6,13,0,593,553,23,3,3,7,0
26147147029,9,26147147029,990,313,647,1161,320,829,1135,329,771,864,320,530,838,268,527,864,324,506,1019,250,720,1360,1300,35,0,4,8,4,0,4,0,0,0,1664,1556,38,13,27,38,5,0,0,1335,1295,19,0,4,14,4,0,4,0,4,0,0,1597,1506,21,12,23,34,3,0,19,0,3,0,48,1891,1817,22,21,9,20,0,0,0,1434,1394,14,10,3,12,0,0,0,1446,1375,24,3,2,3,0,6,33,1829,1717,43,13,20,28,5,1446,1375,24,6,8,22,4
26147147035,9,26147147035,1091,396,644,1386,451,906,1369,484,832,922,385,504,910,348,504,915,404,469,1055,317,650,1782,1681,80,0,0,18,0,0,0,7,0,0,2168,2013,120,27,0,53,0,0,0,1748,1635,91,0,0,18,0,0,0,7,0,0,0,2165,2004,135,29,0,44,0,0,0,8,0,0,19,2507,2370,53,39,16,31,0,0,0,1918,1847,31,17,7,19,0,0,0,2002,1857,61,16,3,5,0,7,53,2596,2349,98,60,8,68,0,2002,1857,61,30,5,36,0
26125125406,12,26125125406,941,568,357,1099,707,376,1088,659,424,865,507,352,850,497,320,866,535,323,925,535,362,1172,781,40,267,86,1,0,216,86,0,0,0,1648,1087,74,339,148,0,0,0,0,1053,718,50,248,28,5,0,194,26,4,0,0,0,1445,970,95,313,61,3,0,251,43,2,0,0,84,1543,1264,15,144,113,9,6,0,0,1054,873,12,94,70,6,4,0,0,1123,881,24,73,96,1,0,8,40,1431,1120,30,103,158,5,2,1123,881,24,81,118,5,1
26125125448,11,26125125448,1818,938,840,2024,1121,875,2011,1038,954,1715,877,813,1672,788,814,1708,907,767,1819,885,840,2006,1732,39,34,163,3,7,31,148,0,14,0,3105,2256,91,69,642,19,33,0,0,2126,1894,52,56,96,12,4,44,92,0,4,18,0,3336,2308,99,128,776,25,13,87,706,4,4,15,113,2854,2524,64,77,173,12,1,0,0,2188,1944,41,53,140,9,1,0,0,2422,1979,103,56,183,5,0,15,81,3149,2527,150,122,287,43,2,2422,1979,103,80,213,30,2
26125125031,11,26125125031,1295,788,487,1428,917,500,1415,852,557,1225,754,462,1200,703,471,1225,764,445,1302,743,491,1482,1271,54,68,78,18,0,64,63,1,0,0,1951,1574,60,121,170,18,5,0,0,1409,1203,25,70,109,6,0,65,93,0,0,0,0,1876,1455,27,120,253,5,10,82,179,0,0,0,134,1901,1711,29,56,97,3,0,0,0,1469,1338,15,43,68,3,0,0,0,1577,1322,49,33,123,2,4,3,41,2003,1650,72,57,184,16,5,1577,1322,49,40,138,9,5
26121121016,3,26121121016,2045,836,1147,2506,1023,1437,2472,1001,1425,1807,796,976,1756,678,990,1810,811,945,1965,745,1109,2694,2564,90,30,1,9,0,25,0,8,0,0,3447,3072,264,66,37,19,0,0,0,2707,2600,30,62,1,9,0,62,0,7,0,0,0,3344,3161,94,83,1,8,0,75,0,6,0,0,9,3304,3072,89,64,44,36,0,0,0,2586,2453,45,40,24,27,0,0,0,3218,2895,116,53,47,10,0,3,94,3938,3456,180,109,77,105,1,3218,2895,116,60,49,81,1
26125125234,11,26125125234,1071,633,416,1265,706,544,1241,711,508,960,600,347,943,557,339,960,599,342,1077,620,410,1805,1522,40,231,2,4,0,186,0,0,0,0,2259,1912,79,257,4,7,0,0,0,1562,1112,15,377,49,10,0,342,45,0,0,0,0,2251,1423,16,405,351,10,0,361,347,0,0,0,105,1967,1671,33,213,44,10,6,0,0,1419,1229,22,127,32,5,4,0,0,1456,1214,41,125,23,3,0,12,38,1966,1587,52,221,53,21,0,1456,1214,41,139,34,17,0
26125125016,11,26125125016,1438,940,448,1630,1097,512,1611,1052,537,1337,883,429,1302,817,379,1340,943,368,1405,837,467,1879,1652,55,40,85,40,0,40,60,40,7,0,2471,2083,82,139,151,78,5,0,0,1787,1549,55,31,75,80,0,31,55,80,0,7,0,2392,1939,77,127,137,116,5,42,71,79,0,61,124,2188,2035,33,72,41,20,3,0,0,1716,1620,21,37,30,12,2,0,0,1803,1614,48,32,36,2,0,2,69,2293,2019,59,96,74,45,3,1803,1614,48,61,47,34,3
26125125410,7,26125125410,1599,699,867,1915,902,994,1891,845,1025,1418,638,765,1381,569,764,1417,654,739,1606,585,928,1850,1775,10,20,45,0,0,20,35,0,0,0,2836,2735,16,20,65,0,0,0,0,1815,1775,4,15,14,0,0,15,4,0,0,0,0,2694,2621,16,14,43,0,0,14,5,0,0,0,38,2812,2601,59,45,93,16,2,0,0,1927,1811,32,23,51,10,1,0,0,2229,1999,64,26,57,4,0,7,72,2945,2592,87,56,113,64,0,2229,1999,64,35,68,41,0
26145145026,8,26145145026,1080,345,710,1304,380,907,1292,417,859,951,359,570,919,288,593,952,344,583,1110,299,762,1590,1504,33,0,19,22,0,0,15,2,7,0,2057,1903,75,4,45,35,6,0,0,1577,1520,34,0,14,2,0,0,10,2,0,4,0,1963,1867,58,5,37,3,4,0,12,2,0,0,30,2096,1993,66,10,12,24,0,0,0,1618,1556,38,6,8,12,0,0,0,1597,1508,38,4,1,0,0,2,44,1998,1880,58,17,7,30,1,1597,1508,38,12,5,27,0
26125125496,11,26125125496,1788,1106,658,2128,1271,849,2124,1251,852,1567,1036,521,1536,979,518,1579,1037,521,1759,1049,660,2560,1610,45,600,280,8,0,600,280,4,20,0,3335,1901,45,697,701,46,0,0,0,2605,1790,45,445,295,10,0,445,295,10,0,20,0,3377,2026,67,554,741,37,0,535,722,8,0,0,19,3117,2025,50,693,342,17,4,0,0,2534,1716,32,533,247,9,4,0,0,2790,1873,57,510,281,3,0,3,63,3317,2210,90,607,384,25,0,2790,1873,57,530,306,12,0
26125125083,11,26125125083,1429,620,775,1822,813,991,1803,757,1018,1302,585,695,1265,556,643,1311,614,658,1100,405,645,1392,1344,14,8,16,8,0,8,15,0,0,0,1999,1790,72,13,112,11,0,0,0,1715,1630,11,8,22,42,0,8,21,0,0,0,0,2239,2054,57,8,74,42,0,8,63,0,0,4,52,1915,1775,44,34,46,22,0,0,0,1437,1357,24,16,31,14,0,0,0,1703,1513,53,24,32,8,2,0,71,2109,1827,84,44,66,53,2,1703,1513,53,28,49,40,2
26067067032,2,26067067032,590,161,411,710,173,527,698,170,514,524,164,342,508,133,344,531,183,338,584,121,411,980,945,20,10,0,4,0,0,0,0,0,0,1308,1249,35,12,0,12,0,0,0,1090,1075,15,0,0,4,0,0,0,0,0,0,0,1558,1516,29,0,0,13,0,0,0,0,0,0,13,1171,1131,27,8,4,1,0,0,0,870,851,12,3,3,1,0,0,0,851,798,29,3,3,0,0,1,17,1124,1052,43,3,4,19,0,851,798,29,3,3,15,0
26131131012,1,26131131012,358,126,223,414,145,262,412,147,254,327,124,196,317,109,195,331,123,196,374,121,238,611,583,9,5,7,15,0,5,7,11,0,0,711,664,20,10,6,22,0,0,0,584,557,12,3,7,15,0,3,5,12,0,0,0,683,643,20,7,9,16,0,4,7,13,0,0,6,790,758,5,1,1,25,1,0,0,651,633,2,1,1,15,0,0,0,562,536,1,0,3,8,0,1,13,645,613,2,3,6,14,2,562,536,1,1,6,12,1
26131131004,1,26131131004,378,153,217,391,149,234,388,159,223,365,159,200,360,142,203,369,155,207,381,145,224,536,510,8,0,4,15,0,0,4,10,0,0,642,597,21,0,13,12,0,0,0,478,453,13,0,2,8,0,0,2,2,0,0,0,536,500,19,0,9,8,0,0,9,3,0,0,5,722,688,9,2,5,21,0,0,0,620,597,5,1,3,15,0,0,0,526,480,8,0,4,5,0,0,29,582,522,12,2,12,30,3,526,480,8,1,9,29,2
26125125478,11,26125125478,1703,926,731,1965,1119,809,1948,1072,854,1549,850,670,1517,788,653,1554,867,645,1687,845,766,2367,1907,7,52,384,17,0,52,368,1,0,0,3119,2574,23,52,437,30,0,0,0,2231,1869,0,135,142,85,0,135,132,15,0,0,0,2837,2328,8,186,154,153,0,186,134,16,0,9,157,2945,2484,59,165,215,18,6,0,0,2246,1926,37,117,153,11,4,0,0,2257,1790,57,179,160,0,1,4,66,2768,2155,92,260,210,57,3,2257,1790,57,194,174,40,2
26125125096,11,26125125096,1759,1230,497,1947,1390,537,1943,1353,569,1642,1157,472,1619,1113,458,1644,1175,437,1800,1211,524,2359,1549,40,745,25,0,0,745,25,0,0,0,3221,2067,46,867,261,0,0,0,0,2234,1514,60,650,10,0,0,650,10,0,0,0,0,3016,2016,69,775,184,0,0,761,170,0,0,0,0,3600,2422,42,880,254,27,4,0,0,2857,2036,29,620,169,17,3,0,0,2755,1813,51,686,142,1,0,11,51,3329,2111,88,915,186,33,0,2755,1813,51,709,155,20,0
26125125104,11,26125125104,2078,1343,683,2375,1613,723,2351,1537,789,1905,1233,645,1859,1161,616,1916,1269,600,2094,1255,733,2944,1941,32,626,247,93,0,626,212,93,10,0,4157,2557,34,780,663,134,0,0,0,2560,1740,35,375,375,30,0,375,365,30,0,4,0,4101,2547,31,461,1003,66,0,454,958,59,0,0,52,3742,2582,98,541,507,36,4,0,0,2811,2029,60,356,351,12,4,0,0,3141,1963,65,530,485,5,1,6,86,4050,2450,98,752,662,53,3,3141,1963,65,548,514,38,1
26067067005,2,26067067005,959,334,599,1140,384,735,1135,365,748,852,319,515,832,274,520,851,351,468,956,295,615,1216,1166,25,2,8,12,0,0,4,4,4,0,1649,1578,38,5,25,21,0,0,0,1553,1505,13,2,23,9,0,0,19,4,0,4,0,1988,1918,27,6,35,17,0,0,19,2,0,0,26,1613,1549,47,4,12,4,0,0,0,1247,1213,22,4,7,3,0,0,0,1347,1262,37,1,2,4,0,10,31,1684,1547,52,27,17,26,2,1347,1262,37,8,3,19,1
26125125398,12,26125125398,704,433,256,803,529,263,799,499,294,652,400,246,637,363,244,655,424,222,693,393,258,861,807,5,19,33,0,0,19,24,0,0,0,1141,978,22,40,99,0,0,0,0,680,625,15,25,10,0,0,25,0,0,0,0,0,957,777,64,59,33,0,0,59,0,0,0,0,57,1113,1020,16,49,20,6,2,0,0,831,778,7,29,12,4,1,0,0,867,762,31,16,25,4,0,2,27,1119,967,44,37,47,15,1,867,762,31,17,32,14,1
