GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
B_04013000431_8//HAQAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,4,04013000431_part2_20,289,214,66,392,300,92,398,298,92,234,176,47,228,171,55,232,162,62,247,159,74,253,181,49,1083,711,244,70,29,27,0,66,21,3,0,0,1217,731,283,102,76,31,0,0,0,905,655,140,65,20,39,0,45,10,4,0,0,0,1089,688,140,93,148,52,0,61,116,6,0,0,78,943,327,359,183,47,51,3,0,0,718,309,229,115,41,37,3,0,0,989,582,180,90,65,24,0,2,46,1075,613,226,137,78,50,5,989,582,180,121,77,43,5
B_04013000437_ACAAAAAAAAAAAAAAAAAA,8,04013000437_part1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_04013000437_/9////////////////8H,9,04013000437_part2_114,631,147,472,758,192,566,760,175,574,558,150,392,538,127,406,559,112,441,618,166,399,644,146,454,1254,1129,63,10,12,38,0,10,12,7,0,0,1573,1406,74,17,30,47,0,0,0,1337,1176,88,6,7,55,0,6,7,7,0,7,0,1547,1333,132,12,8,63,0,6,8,6,0,3,62,1507,1255,196,6,15,40,3,0,0,1175,1015,118,2,10,29,2,0,0,1189,951,150,6,8,8,0,14,52,1410,1079,223,19,23,67,2,1189,951,150,13,20,47,1
B_04013000439_///////////+/////////////////zHsBgDA//9/,8,04013000439_part1_210,2754,853,1857,3831,1239,2592,3850,1216,2596,2308,767,1492,2259,720,1534,2305,616,1646,1932,475,1338,1983,545,1298,3881,3166,361,177,124,58,5,147,110,30,0,0,5603,4253,739,406,163,136,6,0,0,4529,3736,442,170,126,57,4,138,111,37,4,0,0,6504,5056,826,373,235,129,3,185,199,38,3,15,187,2458,2048,194,87,114,16,14,0,0,1816,1569,113,48,72,9,8,0,0,5407,4395,491,136,178,7,7,13,180,7332,5711,827,279,371,121,43,5407,4395,491,171,249,76,29
B_04013000439_AAAAAAAAAAABAAAAAAAAAAAAAAAAAM4T+f8/AAAA,9,04013000439_part2_29,822,256,552,1139,369,770,1147,365,770,691,230,444,670,213,455,687,183,489,579,144,397,591,164,385,466,357,81,30,0,0,0,30,0,0,0,0,626,422,170,35,0,0,0,0,0,611,571,38,1,0,0,0,1,0,0,0,0,0,814,703,107,1,0,0,0,1,0,0,0,2,0,719,504,170,29,15,11,2,0,0,502,372,102,16,8,6,2,0,0,680,573,74,0,8,3,1,1,20,863,718,102,4,15,14,5,680,573,74,2,12,13,3
B_04013000441_AwAA/38AAAAAAAAAAAA=,4,04013000441_part1_17,654,348,291,850,489,361,860,487,358,533,295,227,518,270,247,531,250,272,613,241,342,627,298,276,1214,809,178,133,56,33,0,108,54,30,0,0,1552,882,236,310,135,66,0,0,0,1174,806,155,148,16,53,0,87,12,43,0,0,0,1531,907,171,309,96,73,0,176,75,45,0,0,158,1358,534,599,118,97,47,6,0,0,994,454,379,79,68,29,5,0,0,1592,828,335,153,160,46,6,3,61,1923,926,444,279,235,120,14,1592,828,335,186,181,90,12
B_04013000441_/P//AID//////////x8=,5,04013000441_part2_92,3517,1883,1567,4598,2647,1951,4650,2636,1938,2870,1591,1223,2797,1461,1333,2873,1356,1471,3311,1308,1851,3399,1612,1496,5983,4167,812,183,686,57,10,148,666,16,72,0,9961,5566,2031,276,1972,83,146,0,0,6631,4384,940,184,896,128,10,159,876,124,10,82,0,10628,5684,2238,295,2239,261,138,193,1975,232,0,0,305,7341,4205,1742,332,1012,105,23,0,0,5127,3158,1030,209,695,58,14,0,0,7341,3678,1556,406,1289,104,10,38,260,10092,4584,2473,755,2085,312,44,7341,3678,1556,486,1418,210,32
B_04013000456_/38AAAA=,3,04013000456_part1_15,401,259,129,498,341,157,504,330,166,340,228,95,329,218,110,335,198,125,390,205,159,397,236,126,770,495,255,20,0,0,0,20,0,0,0,0,913,547,330,21,15,0,0,0,0,835,495,220,20,100,0,0,20,75,0,0,0,0,1050,540,358,20,132,0,0,20,103,0,0,0,29,1576,520,906,73,60,47,6,0,0,1062,431,529,45,46,32,5,0,0,1259,358,680,62,113,23,2,2,19,1749,417,997,113,167,94,5,1259,358,680,67,119,64,3
B_04013000456_AID//z8=,8,04013000456_part2_23,565,367,181,702,482,220,709,465,235,478,321,134,467,309,157,474,279,176,550,290,224,559,335,177,1730,685,930,30,90,0,0,0,90,0,0,0,3705,898,2632,45,147,158,0,0,0,1420,550,735,35,100,0,0,0,100,0,0,0,0,3518,1037,2272,60,172,105,0,0,172,0,0,0,37,2225,737,1280,105,88,66,6,0,0,1498,608,746,60,63,42,4,0,0,1672,388,1014,63,149,23,3,4,28,2420,460,1571,120,253,109,13,1672,388,1014,83,160,78,11
B_04013000474_AP//////////AQ==,7,04013000474_part1_65,2261,1268,935,2853,1690,1163,2883,1630,1201,1909,1115,736,1865,1080,783,1896,967,866,2093,936,1050,2148,1126,837,5015,2439,1515,647,216,33,92,623,158,19,77,0,7788,3128,2817,1380,560,104,112,0,0,4643,2040,1744,499,146,44,104,479,105,24,104,70,0,7199,2592,3080,1169,396,115,137,779,278,24,104,0,343,5681,2505,1882,699,562,112,35,0,0,3729,1813,1126,393,369,61,23,0,0,5497,2243,2000,484,403,40,30,101,196,7504,2806,2955,929,701,272,74,5497,2243,2000,600,493,186,61
B_04013000474_/wAAAAAAAAAAAA==,9,04013000474_part2_8,484,271,199,610,362,248,621,351,258,412,240,157,401,231,168,409,207,186,449,201,224,458,240,179,801,413,172,61,138,14,0,61,136,14,0,0,1238,584,320,100,224,15,0,0,0,721,403,133,78,96,14,0,78,88,14,0,0,0,1148,555,251,143,194,14,0,139,177,14,0,0,10,1217,536,403,151,121,24,8,0,0,800,389,240,84,80,13,5,0,0,941,258,382,114,119,12,4,4,48,1487,388,637,220,216,47,19,941,258,382,141,144,23,17
B_04013000481_/////4cD,1,04013000481_part1_38,1207,853,311,1598,1187,411,1614,1154,419,976,718,216,947,689,258,970,641,291,1104,639,384,1139,724,277,3855,1715,1235,610,30,250,0,555,15,230,20,0,5137,2132,1944,796,41,303,57,0,0,4170,1875,1350,725,30,170,0,590,15,145,0,30,0,5338,2444,1817,898,37,223,60,685,24,169,0,0,199,4055,1462,1636,658,87,329,23,0,0,3085,1341,1018,480,72,231,16,0,0,3522,1404,1199,462,112,157,20,26,142,4333,1496,1690,703,218,309,33,3522,1404,1199,542,182,231,30
B_04013000481_AAAAAHgA,4,04013000481_part2_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_04013000499_////fwAAAAM=,1,04013000499_part1_33,976,691,258,1208,889,319,1223,873,323,820,601,191,796,568,227,818,543,253,932,552,321,951,650,228,2374,994,1268,98,13,11,0,98,13,11,0,0,3956,1055,2647,116,64,67,21,0,0,2779,1044,1573,76,13,73,0,76,13,18,0,0,0,4391,1074,2944,101,144,125,30,75,126,16,7,12,138,4090,921,2846,210,65,172,9,0,0,2734,793,1716,129,50,109,6,0,0,3160,989,1796,164,53,74,7,9,68,4227,1125,2591,299,93,280,18,3160,989,1796,229,76,188,8
B_04013000499_AAAAgP///wA=,3,04013000499_part2_25,461,328,123,581,426,155,581,414,157,390,289,90,382,272,109,393,261,123,449,264,157,446,307,109,1151,411,637,37,37,29,0,37,37,29,0,0,2112,467,1540,85,61,28,0,0,0,1166,491,567,34,37,42,0,34,37,42,0,0,0,2164,554,1500,75,63,40,0,33,36,40,0,0,0,1956,440,1360,101,34,80,2,0,0,1307,379,819,61,25,54,2,0,0,1284,275,923,35,10,9,0,4,28,1854,316,1430,82,29,49,8,1284,275,923,52,25,36,7
B_04013000520_//8fAAAAAAAAAAAAAA==,8,04013000520_part1_21,525,279,233,693,399,294,699,382,307,430,236,177,416,217,196,429,199,213,501,209,259,509,249,216,1089,480,350,105,115,35,0,105,115,35,0,0,1588,505,693,230,193,91,0,0,0,1039,395,445,95,70,30,0,95,70,30,0,0,0,1851,417,1130,226,137,80,0,124,119,50,0,0,11,1454,433,768,135,105,43,3,0,0,933,337,434,80,71,25,2,0,0,1450,401,628,230,121,11,3,11,45,1995,491,939,368,174,44,14,1450,401,628,253,134,28,13
B_04013000520_AADg////////////Aw==,9,04013000520_part2_77,2145,1138,957,2817,1619,1198,2844,1555,1250,1742,955,727,1689,884,796,1741,808,875,2040,845,1059,2061,1015,882,4885,2390,1420,485,535,35,4,450,520,25,10,0,7202,3103,2508,773,797,105,37,0,0,4805,2295,1635,375,455,34,4,330,440,30,4,10,0,7653,3103,3065,643,811,82,26,558,764,59,5,0,99,5921,2543,2225,495,644,149,19,0,0,4012,1962,1286,288,438,90,11,0,0,5121,1987,1990,328,574,64,9,22,147,7130,2475,3088,642,867,260,40,5121,1987,1990,412,657,158,32
B_04013000525_AAAAAAAAAAA8,1,04013000525_part1_4,321,215,98,392,272,120,394,269,116,285,199,79,279,188,90,283,175,101,288,155,119,292,185,84,720,425,90,120,65,25,0,120,65,25,0,0,791,440,146,118,63,24,0,0,0,830,460,80,145,40,100,0,145,40,100,0,0,0,841,473,82,144,42,100,0,144,42,100,0,0,0,569,307,154,51,28,48,3,0,0,466,273,112,38,21,29,2,0,0,1055,661,190,47,78,34,0,1,44,1126,696,208,71,96,63,2,1055,661,190,67,96,50,2
B_04013000525_//////////8D,3,04013000525_part2_66,2511,1687,777,3084,2140,944,3098,2116,918,2228,1565,621,2183,1476,703,2215,1375,797,2263,1220,939,2297,1457,654,3443,2548,553,251,20,54,0,234,10,44,20,0,4601,3121,1082,276,67,82,45,0,0,3725,2861,550,239,10,59,0,212,0,44,0,10,0,4586,3472,731,258,53,78,52,212,19,44,0,0,104,4481,2923,902,326,164,252,14,0,0,3721,2572,653,243,121,168,9,0,0,4010,2740,730,177,103,101,1,18,140,4716,3111,942,306,205,231,19,4010,2740,730,261,145,178,9
B_04013000529_AAAAAAAAADA=,1,04013000529_part1_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,5,1,1,1,2,1,3,3,1,0,1,1,0,2
B_04013000529_/////////w8=,4,04013000529_part2_60,2972,1150,1765,3412,1431,1981,3446,1420,1970,2728,1122,1564,2643,980,1661,2712,891,1769,2885,915,1793,2942,1058,1665,4074,3583,421,36,20,4,0,21,20,4,0,0,4974,4313,510,37,85,10,0,0,0,4055,3550,385,45,24,59,0,30,24,55,0,0,0,4927,4307,415,46,76,78,0,29,55,59,0,20,42,5073,4290,439,119,163,90,21,0,0,3991,3488,276,66,103,56,14,0,0,4160,3469,401,29,97,32,3,12,117,4966,4029,551,96,162,125,28,4160,3469,401,52,133,84,18
B_04013000552_AAAAwP///////38=,1,04013000552_part1_57,839,408,411,1232,638,594,1252,614,615,632,325,288,620,323,295,628,272,337,680,262,363,702,283,343,2205,1640,280,275,20,50,0,195,0,0,0,0,2977,1960,567,493,95,94,0,0,0,2415,1835,230,335,20,55,0,180,0,0,0,0,0,3208,2089,598,571,89,110,0,210,56,0,0,0,255,2612,1756,468,186,153,61,21,0,0,2096,1494,312,132,116,42,18,0,0,2396,1597,361,186,94,42,1,0,115,3028,1829,544,361,167,157,19,2396,1597,361,214,126,97,10
B_04013000552_////PwAAAAAAAAA=,8,04013000552_part2_30,608,294,296,887,459,428,904,443,443,455,234,205,446,232,212,451,194,242,489,188,261,503,202,246,1552,1097,216,53,137,49,0,53,84,49,0,0,2295,1274,237,70,696,90,0,0,0,1705,1165,195,30,220,90,0,30,165,90,0,0,0,2890,1322,218,28,1255,162,0,28,1124,92,0,45,61,1883,1267,338,135,109,44,16,0,0,1512,1078,224,94,83,30,13,0,0,2563,1571,244,160,445,37,0,33,73,3050,1813,311,238,580,75,11,2563,1571,244,186,474,61,4
B_04013000556_/w8AAAAAAAAAAAA=,1,04013000556_part1_12,665,452,198,828,586,242,837,582,242,576,406,154,559,387,170,570,353,202,614,348,225,628,397,177,1484,956,239,125,68,67,1,125,64,67,29,0,1785,1088,373,126,140,74,31,0,0,1402,857,246,59,142,67,1,59,138,67,1,32,0,1698,990,357,73,217,97,31,61,181,69,1,0,37,1814,941,682,109,46,80,1,0,0,1429,855,411,89,35,60,0,0,0,1760,1091,389,130,53,38,2,3,54,2043,1159,558,172,79,79,5,1760,1091,389,152,71,61,4
B_04013000556_APD//////////38=,3,04013000556_part2_75,2688,1820,803,3335,2364,971,3370,2348,969,2327,1630,625,2256,1556,695,2316,1430,817,2465,1407,907,2531,1603,711,4885,2865,1455,359,20,210,0,335,10,160,4,0,7757,3104,3554,563,281,351,58,0,0,5240,3215,1495,384,30,120,0,359,10,85,0,0,0,7782,3383,3092,734,298,216,26,706,178,81,0,61,281,7321,3211,3134,543,177,475,16,0,0,5460,2857,1892,381,122,301,10,0,0,5620,2854,1813,399,126,162,21,34,211,6956,3189,2580,627,285,457,49,5620,2854,1813,479,224,324,34
B_04013000566_///////////+////vwM=,4,04013000566_part1_104,3605,1443,2079,4656,2072,2584,4701,2007,2603,2984,1250,1662,2904,1147,1752,2987,979,1939,3348,1104,2036,3416,1174,1934,6775,5269,969,287,83,150,0,287,62,150,13,0,9006,6491,1728,432,269,199,3,0,0,6621,5162,740,544,71,66,0,534,51,62,0,45,0,8506,6113,1363,718,191,120,30,671,151,85,0,0,121,8281,6163,1290,380,319,189,37,0,0,6518,5117,832,252,231,111,18,0,0,7590,5240,1202,333,383,83,48,41,260,9508,6212,1787,661,602,295,96,7590,5240,1202,456,483,190,63
B_04013000566_AAAAAAAAAAABAAAAQAA=,5,04013000566_part2_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_04013000567_AAAgAQAAAAAA,8,04013000567_part1_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_04013000567_///f/v////8B,9,04013000567_part2_63,797,477,306,1149,722,427,1158,703,436,613,378,223,604,372,232,613,333,265,620,311,276,634,347,247,1795,964,421,98,213,104,0,60,196,74,0,0,2658,1106,900,163,342,172,0,0,0,1653,747,454,87,172,194,0,55,160,165,0,0,0,2514,828,1030,115,291,315,0,76,279,229,0,0,73,1712,807,670,144,75,58,7,0,0,1348,710,460,99,60,35,5,0,0,2404,961,822,321,125,68,7,7,93,2920,1065,1097,455,203,167,14,2404,961,822,383,152,128,10
B_04013000575_/n//v/8f,3,04013000575_part1_42,1001,746,237,1337,1003,334,1351,974,351,789,615,155,773,599,174,777,565,198,987,641,290,1008,729,205,2547,461,1608,130,148,50,25,90,128,0,160,0,4811,571,3749,337,279,215,72,0,0,2239,525,1412,25,195,25,10,10,170,0,10,65,0,4267,659,3260,215,411,89,37,11,208,0,10,0,118,4067,750,2737,466,129,101,19,0,0,2519,578,1589,259,88,58,10,0,0,3035,399,2241,207,53,56,14,12,53,4522,530,3413,406,132,258,35,3035,399,2241,250,85,186,18
B_04013000575_AYAAQAAA,7,04013000575_part2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_04013000578_+P////8H,8,04013000578_part1_40,1714,711,975,1919,909,1010,1929,876,1042,1622,739,838,1591,650,938,1625,471,1106,1603,597,907,1625,631,917,2599,2313,172,85,14,15,0,85,7,15,0,0,2744,2403,213,135,24,19,0,0,0,3180,2981,83,60,10,45,0,60,5,15,0,0,0,3337,3053,125,61,45,43,0,61,40,15,0,10,34,2461,2271,85,65,21,19,2,0,0,2453,2263,85,65,21,19,2,0,0,2652,2336,128,80,31,13,1,7,56,2667,2339,135,87,37,43,2,2652,2336,128,86,34,41,1
B_04013000578_BwAAAAAA,9,04013000578_part2_3,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,0,1,2,1,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,0,0,1,0,0,0,1,0,3,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_04013000605_Ag==,3,04013000605_part1_1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,3,1,1,0,1,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_04013000605_AQ==,4,04013000605_part2_1,1,1,0,2,1,1,2,1,1,1,1,0,1,1,0,2,1,1,3,1,1,2,2,0,3,2,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,14,3,10,0,1,0,0,0,0,24,3,10,5,6,1,1,14,3,10,1,1,1,0
B_04013000608_////AAAAwAE=,1,04013000608_part1_27,681,477,189,842,615,227,848,611,221,598,440,141,585,409,175,590,377,200,632,376,218,641,419,170,1670,960,265,345,80,0,0,280,55,0,30,0,2630,1123,396,806,394,0,0,0,0,1430,885,255,214,50,0,0,210,25,0,0,20,0,2546,1103,408,617,505,0,0,580,395,0,0,0,60,1992,1115,562,162,90,94,10,0,0,1498,912,364,101,69,68,5,0,0,1529,767,319,219,85,45,2,6,86,2018,931,450,384,164,170,19,1529,767,319,256,113,116,7
B_04013000608_AAAA////Pw4=,3,04013000608_part2_33,1782,1244,495,2188,1595,593,2210,1588,579,1564,1147,372,1521,1057,460,1556,993,529,1657,990,567,1668,1090,442,3387,1777,842,439,60,241,0,416,60,151,15,0,5583,2020,2047,953,327,399,0,0,0,3600,1749,1045,381,70,330,0,333,70,241,0,19,0,5972,2026,2652,923,305,469,0,493,230,252,0,0,323,5180,2101,2085,638,187,318,27,0,0,3742,1823,1241,424,133,202,19,0,0,4292,1905,1419,558,115,115,6,27,147,5681,2174,2107,1036,231,365,31,4292,1905,1419,684,159,241,15
B_04013000631_gH4A4P9/,3,04013000631_part1_25,724,475,229,921,631,290,932,622,294,600,408,166,586,390,195,601,353,225,704,391,258,720,447,212,2079,1037,617,305,70,38,0,226,48,28,10,0,4218,1345,1889,580,442,52,115,0,0,1750,780,617,274,22,63,0,187,3,13,0,0,0,4924,981,2677,602,558,238,147,361,244,12,0,0,648,3825,1123,1877,493,184,274,12,0,0,2656,965,1136,308,135,173,8,0,0,3271,952,1433,464,240,71,9,21,81,4626,1100,2233,776,419,208,13,3271,952,1433,517,274,133,10
B_04013000631_f4H/HwAA,8,04013000631_part2_22,641,424,201,814,560,254,824,552,260,534,365,148,520,347,172,529,313,198,628,350,228,634,400,186,2166,723,1068,275,54,47,0,249,41,47,0,0,4413,1005,2737,549,82,523,0,0,0,1960,585,1088,211,22,52,0,183,11,52,0,0,0,4612,750,3121,503,224,603,0,345,54,50,0,0,293,3392,928,1725,480,167,177,3,0,0,2237,766,1002,276,117,114,3,0,0,2585,670,1255,360,151,80,4,9,56,3783,805,1934,673,279,274,17,2585,670,1255,407,189,168,10
B_04013000635_/////////////////////wEAAAAAAAAAAA==,3,04013000635_part1_129,2628,1975,601,3650,2787,863,3696,2729,915,2012,1544,374,1966,1521,435,2007,1442,518,2457,1539,803,2498,1815,510,6134,1200,3985,790,95,0,34,725,95,0,30,0,11988,1532,9037,1634,210,101,113,0,0,5819,945,3865,795,130,0,29,730,130,0,29,70,0,10942,1071,8220,1490,271,109,118,1118,163,0,26,134,210,8450,1632,5416,1042,396,202,37,0,0,5231,1216,3162,582,254,124,24,0,0,7831,997,5393,915,188,108,24,35,171,12198,1346,8661,1795,372,628,76,7831,997,5393,1082,247,410,40
B_04013000635_AAAAAAAAAAAAAAAAAAAAAP7/////////Bw==,7,04013000635_part2_66,1203,903,273,1674,1283,391,1687,1248,415,920,707,171,902,694,202,923,662,237,1114,702,361,1147,833,234,2804,644,1861,144,45,104,0,144,44,101,0,0,4752,840,3552,190,69,129,1,0,0,3564,672,2632,124,72,52,0,124,62,49,0,0,0,5322,968,4074,147,144,74,0,125,78,51,0,0,21,3864,746,2474,475,182,87,18,0,0,2394,551,1449,264,116,60,9,0,0,3810,605,2551,389,107,41,5,31,81,5791,790,3986,771,201,231,24,3810,605,2551,434,144,146,13
B_04013000659_/////wEAAAAAAAAAAAAAAAA=,8,04013000659_part1_33,1025,384,617,1329,534,795,1350,513,817,842,346,469,819,322,494,842,283,538,944,298,575,967,321,586,2033,1573,275,95,70,15,0,70,60,0,0,0,2683,1981,399,180,72,52,0,0,0,1992,1452,300,110,80,15,25,85,70,0,25,10,0,2630,1908,369,203,81,45,38,114,69,0,24,0,146,2595,1964,379,153,91,17,7,0,0,1770,1396,224,85,57,12,6,0,0,1964,1445,257,112,46,17,0,7,80,2531,1795,360,236,97,87,16,1964,1445,257,150,68,61,10
B_04013000659_AAAAAP7//////////////38=,9,04013000659_part2_102,3437,1295,2074,4459,1791,2668,4520,1712,2746,2828,1161,1577,2755,1085,1662,2822,950,1809,3181,1008,1933,3266,1070,1975,5825,3965,1005,605,205,55,0,595,170,0,0,0,9848,6405,1948,1011,375,59,0,0,0,7110,4540,1825,310,400,30,0,295,315,0,0,0,0,11566,6803,3135,524,1016,29,0,412,512,0,0,146,558,8736,6214,1421,653,372,158,36,0,0,5577,4136,789,376,224,77,29,0,0,6647,4514,1173,386,207,29,12,40,286,9490,6140,1915,803,440,287,70,6647,4514,1173,501,301,193,41
B_04013000663_BwAAAAAAAAAA,1,04013000663_part1_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B_04013000663_+P//////////,8,04013000663_part2_69,2209,929,1228,2847,1351,1496,2901,1285,1548,1840,806,963,1793,735,1052,1835,622,1167,2046,686,1191,2087,764,1162,4594,3648,501,165,126,124,30,130,126,75,10,0,7191,4100,941,285,1718,155,42,0,0,4560,3520,632,140,120,110,35,120,120,75,35,10,0,7687,4056,986,229,2276,149,45,122,2047,87,35,9,342,7061,4458,889,313,1288,132,45,0,0,5781,3799,584,218,1094,99,30,0,0,6519,3859,925,220,1180,81,19,44,191,8077,4341,1247,438,1774,267,46,6519,3859,925,296,1215,201,28
