GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2016_Sen,Dem_2016_Sen,Rep_2016_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
45041000010,7,45041000010,2485,760,1678,2848,977,1834,2849,984,1817,2082,622,1418,2088,681,1399,2546,703,1736,2511,586,1877,3693,2868,43,772,14,0,0,772,14,0,0,0,5093,4015,89,936,50,0,0,0,0,3720,2937,50,697,24,4,0,697,24,0,0,0,0,5029,3920,193,832,50,12,0,832,50,0,0,22,12,4559,3637,81,647,189,16,4,0,0,3348,2719,44,447,127,12,4,0,0,3852,2806,123,652,178,0,7,5,81,4992,3570,191,929,260,66,11,3852,2806,123,683,186,51,9
45091000020,5,45091000020,1573,579,956,1885,739,1114,1884,757,1096,1246,465,765,1251,491,760,1609,529,989,1565,498,1011,2067,1726,98,207,14,17,0,205,14,9,0,0,3089,2425,227,360,28,38,0,0,0,2493,2108,113,231,20,16,0,222,20,0,0,0,0,3838,3110,278,346,25,69,0,335,25,0,0,11,79,2062,1769,86,147,50,9,6,0,0,1429,1244,51,96,30,5,5,0,0,2491,1879,165,291,52,2,1,35,66,3565,2631,256,488,111,63,7,2491,1879,165,311,73,36,2
45091000040,5,45091000040,1404,324,1053,1743,408,1306,1746,438,1265,1104,245,843,1108,261,845,1389,295,1051,1357,313,1007,2819,2523,30,255,6,7,0,246,6,1,0,0,3646,3174,130,333,11,7,0,0,0,2770,2483,16,272,0,0,0,268,0,0,0,0,0,3523,3189,43,289,0,0,0,285,0,0,0,0,4,3060,2697,88,230,21,22,5,0,0,2311,2066,47,165,13,18,5,0,0,2488,2173,56,144,24,12,0,8,71,3120,2685,95,192,40,99,0,2488,2173,56,153,31,66,0
45011000010,2,45011000010,554,427,123,623,455,163,624,463,152,474,363,107,478,377,101,581,460,112,566,437,124,782,160,15,603,0,0,0,603,0,0,0,0,1213,179,31,1003,0,0,0,0,0,772,162,25,585,0,0,0,585,0,0,0,0,0,1096,174,53,868,0,0,0,868,0,0,0,0,0,1316,354,19,945,4,7,0,0,0,1022,299,12,708,3,5,0,0,0,967,289,13,638,2,4,0,1,20,1207,351,16,822,8,12,0,967,289,13,652,2,11,0
45019000334,1,45019000334,1113,425,671,1491,632,845,1504,622,870,900,346,532,917,379,538,941,327,558,917,238,668,1856,1715,53,86,1,1,0,86,1,0,0,0,2764,2429,142,167,24,3,0,0,0,1987,1402,0,579,0,5,0,579,0,0,0,0,0,3097,1745,0,1341,0,10,0,1341,0,0,0,0,10,1903,1626,41,144,75,7,7,0,0,1372,1200,29,86,46,6,4,0,0,1818,1550,48,90,70,3,0,4,53,2358,1990,74,120,117,41,3,1818,1550,48,98,81,33,1
45041000023,7,45041000023,1202,415,767,1406,549,843,1408,539,863,1029,346,663,1040,395,641,1194,401,733,1181,289,868,2135,1609,48,413,57,0,0,413,57,0,0,0,2813,2109,57,585,71,0,0,0,0,2027,1583,92,324,25,0,0,324,25,0,0,0,0,2919,2178,122,568,44,0,0,566,44,0,0,9,0,2896,1929,53,841,61,17,2,0,0,2211,1534,43,580,42,14,2,0,0,2143,1401,49,593,54,0,0,5,41,2826,1787,73,859,83,31,2,2143,1401,49,616,61,23,0
45041000030,7,45041000030,247,192,54,280,223,56,285,232,50,195,145,47,195,144,51,268,214,50,265,201,63,335,114,8,209,0,5,0,209,0,0,0,0,566,119,8,434,0,5,0,0,0,467,120,0,344,0,5,0,344,0,5,0,0,0,598,133,0,455,8,3,0,455,8,3,0,0,0,940,226,9,703,1,5,2,0,0,625,197,3,421,1,2,1,0,0,636,146,6,465,1,0,1,0,17,964,162,15,783,5,10,1,636,146,6,477,4,7,1
45009000001,6,45009000001,141,48,92,144,47,97,145,49,91,140,45,87,137,56,81,146,43,101,147,51,91,170,89,1,72,3,0,0,72,3,0,0,0,206,115,5,78,6,0,0,0,0,170,90,3,72,3,0,0,72,3,0,0,0,0,201,108,10,73,6,0,0,73,6,0,0,0,0,307,210,12,82,0,2,0,0,0,235,160,9,65,0,0,0,0,0,179,131,1,46,0,0,0,0,1,228,164,3,62,0,1,0,179,131,1,47,0,1,0
45067000017,7,45067000017,460,185,270,472,168,302,469,170,290,389,181,204,390,180,210,528,209,304,502,197,301,1051,601,14,441,0,5,0,420,0,0,0,0,1435,826,132,475,0,2,0,0,0,1156,593,19,543,0,5,0,537,0,0,0,0,0,1682,840,174,667,0,4,0,664,0,0,0,0,7,1195,760,32,394,6,6,0,0,0,934,610,17,297,5,6,0,0,0,710,479,13,180,4,5,0,1,28,854,549,18,251,12,34,1,710,479,13,190,8,25,1
45019000504,6,45019000504,1011,467,517,1264,655,582,1265,642,615,806,412,379,812,438,373,973,417,477,954,248,670,1448,1424,12,3,12,0,0,3,12,0,0,0,1730,1689,23,2,20,0,0,0,0,1450,1409,12,2,27,2,0,2,27,0,0,0,0,1823,1723,24,0,47,1,0,0,47,0,0,0,32,1551,1497,17,19,13,8,0,0,0,1276,1229,16,16,11,6,0,0,0,1643,1483,47,41,22,0,0,4,46,1993,1786,69,60,35,42,2,1643,1483,47,51,29,27,1
45019000321,1,45019000321,946,389,537,1360,627,717,1364,593,758,650,278,358,668,312,356,836,331,439,807,196,593,1821,1520,20,168,113,0,0,168,80,0,0,0,2365,1917,82,235,131,0,0,0,0,1625,1450,15,90,70,0,0,90,40,0,0,0,0,2182,1882,48,181,71,0,0,181,41,0,0,0,30,1782,1605,51,74,48,4,0,0,0,1513,1386,40,54,29,4,0,0,0,1896,1702,52,48,51,3,1,6,33,2194,1947,63,73,70,21,1,1896,1702,52,53,61,18,1
45091000061,5,45091000061,1477,556,881,1653,705,913,1653,694,945,1244,448,762,1254,504,750,1555,548,882,1521,439,1040,1517,1443,24,31,19,0,0,29,18,0,0,0,2315,2184,45,36,47,0,0,0,0,1921,1838,46,14,21,0,0,8,19,0,0,0,0,2839,2676,88,18,56,0,0,11,43,0,0,0,20,1354,1235,35,43,35,7,2,0,0,908,840,17,24,20,5,1,0,0,1855,1649,59,31,57,3,1,3,52,2997,2631,107,73,129,30,2,1855,1649,59,40,74,23,2
45091000073,5,45091000073,1192,429,739,1497,551,932,1496,562,910,999,384,607,1001,383,616,1090,361,689,1063,330,695,1753,1357,19,348,12,14,0,348,10,2,0,0,2373,1744,33,538,44,15,0,0,0,1849,1376,65,371,12,20,0,371,12,3,0,0,0,2549,1799,83,595,54,20,0,590,46,3,0,0,26,1810,1437,44,301,25,6,0,0,0,1393,1120,31,223,20,2,0,0,0,1811,1339,44,349,26,3,0,1,49,2355,1690,71,495,33,72,2,1811,1339,44,362,27,35,0
45091000053,5,45091000053,1759,690,1032,2447,1011,1406,2447,1030,1384,1404,541,837,1409,570,839,1470,516,873,1404,470,871,2433,2042,83,188,85,15,24,188,73,15,0,0,3237,2556,151,308,171,16,35,0,0,2714,2117,228,260,54,20,35,260,24,20,35,0,0,3532,2505,409,474,80,20,46,474,42,20,46,0,38,2126,1738,110,204,63,15,3,0,0,1647,1376,81,141,42,7,3,0,0,3327,2387,294,387,118,4,1,14,122,4050,2688,443,640,206,80,7,3327,2387,294,452,139,52,3
45033000020,7,45033000020,289,68,219,285,70,214,284,68,212,256,63,193,259,61,198,329,76,249,314,70,240,602,338,0,152,0,111,0,152,0,1,0,0,750,369,0,185,0,197,0,0,0,627,343,0,128,0,146,0,128,0,1,0,0,0,754,363,0,158,0,231,0,158,0,1,0,0,229,677,490,4,170,0,14,0,0,0,584,416,4,154,0,10,0,0,0,577,406,10,132,1,16,0,0,12,706,514,13,147,6,29,5,577,406,10,136,6,21,5
45077000160,3,45077000160,412,105,297,482,115,355,478,119,349,360,98,258,364,118,246,392,92,280,390,81,297,685,642,2,42,0,0,0,42,0,0,0,0,873,781,28,64,0,0,0,0,0,713,634,1,39,34,0,0,39,0,0,0,0,0,846,748,11,52,35,0,0,52,0,0,0,0,35,817,712,28,62,12,4,1,0,0,611,546,15,36,9,2,1,0,0,692,540,51,52,13,0,0,1,35,907,699,66,84,27,24,0,692,540,51,53,17,24,0
45077000114,3,45077000114,1011,168,818,1182,199,965,1182,210,955,831,140,670,835,185,648,1044,157,827,1018,127,858,1684,1645,30,6,2,1,0,3,2,1,0,0,2177,2075,70,24,6,1,0,0,0,1805,1765,35,2,2,3,0,0,2,0,0,0,0,2328,2234,62,20,2,9,0,1,2,0,0,0,28,1998,1939,12,19,6,16,1,0,0,1531,1495,8,7,5,11,0,0,0,1701,1591,29,10,11,5,0,3,52,2243,2078,36,30,19,73,4,1701,1591,29,11,11,52,1
45091000047,5,45091000047,1022,212,790,1243,278,946,1244,288,933,822,177,637,820,193,627,1011,169,795,992,178,787,1752,1267,10,348,8,110,1,336,8,109,0,0,2275,1619,27,424,27,179,3,0,0,1605,1195,9,296,8,97,1,262,8,97,1,1,0,2223,1615,35,382,30,177,3,309,28,170,3,1,66,2193,1959,49,114,22,51,0,0,0,1698,1536,29,83,18,34,0,0,0,1756,1483,44,109,16,27,0,3,74,2181,1802,66,158,28,115,0,1756,1483,44,116,19,79,0
45073000014,3,45073000014,584,85,492,642,95,542,642,104,520,511,82,423,515,92,423,606,78,511,602,67,528,776,703,9,44,21,0,0,44,21,0,0,0,934,818,30,59,21,0,0,0,0,837,755,0,58,28,0,0,58,28,0,0,0,0,1097,1002,0,64,28,0,0,57,28,0,0,2,7,1054,991,24,34,1,3,0,0,0,819,777,15,25,1,1,0,0,0,903,825,13,24,0,4,0,1,36,1177,1064,30,41,0,39,1,903,825,13,26,0,36,1
45043000121,7,45043000121,341,308,31,312,277,32,316,285,29,309,283,24,305,277,28,407,367,35,398,352,44,402,159,0,232,0,10,0,232,0,4,0,0,570,236,0,324,0,10,0,0,0,463,191,0,246,0,20,0,246,0,17,0,0,0,570,229,0,312,0,20,0,312,0,17,0,0,5,633,70,1,560,1,2,0,0,0,446,47,0,397,1,2,0,0,0,407,38,1,357,0,0,0,1,10,531,55,2,473,1,2,0,407,38,1,366,1,1,0
45077000154,3,45077000154,815,95,704,999,125,865,1002,133,846,654,75,575,651,87,562,813,92,684,795,63,708,1658,1588,18,52,0,0,0,52,0,0,0,0,2234,2104,36,95,0,0,0,0,0,1543,1474,15,51,0,0,0,51,0,0,0,0,0,1947,1855,25,66,0,0,0,51,0,0,0,0,15,1870,1778,33,36,10,9,1,0,0,1470,1405,23,25,7,8,1,0,0,1514,1393,32,20,8,7,0,7,47,1896,1710,54,57,14,58,0,1514,1393,32,32,9,45,0
45019000207,6,45019000207,769,459,289,807,520,274,807,498,302,623,387,217,624,422,201,887,521,292,883,420,439,2185,1770,62,294,39,18,0,270,22,1,8,0,2345,1861,63,363,53,38,0,0,0,2319,1902,62,260,75,12,0,236,58,0,0,8,0,2547,2008,76,316,138,31,0,274,122,0,0,0,64,2436,2211,40,126,48,9,3,0,0,2389,2170,39,123,46,9,3,0,0,2426,2075,128,165,16,2,2,4,34,2498,2131,134,196,25,12,5,2426,2075,128,192,22,10,4
45019000405,1,45019000405,1136,602,510,1347,776,543,1351,773,564,984,527,425,998,573,424,1091,542,484,1067,437,610,1727,1411,17,283,5,1,0,283,5,0,11,0,2223,1847,23,343,5,9,4,0,0,1972,1617,15,324,5,0,0,324,5,0,0,15,0,2374,1957,17,386,5,6,8,378,5,0,0,0,14,2036,1350,23,639,15,14,2,0,0,1590,1014,18,542,8,12,1,0,0,1575,1108,30,382,20,0,1,5,29,2102,1518,45,480,37,18,1,1575,1108,30,391,31,11,1
45019000406,1,45019000406,1365,686,643,1683,911,740,1682,903,766,1138,607,505,1142,631,510,1283,600,582,1250,457,749,1891,1811,38,27,0,14,0,27,0,0,0,0,2460,2305,80,63,0,15,0,0,0,1723,1655,25,47,0,0,0,47,0,0,0,0,0,2191,2077,56,61,0,0,0,61,0,0,0,0,0,2028,1796,49,119,41,17,4,0,0,1642,1467,37,95,30,10,2,0,0,2088,1847,41,99,45,3,0,2,51,2684,2331,69,148,93,51,5,2088,1847,41,106,65,33,4
45003000009,2,45003000009,987,471,489,1056,491,540,1054,511,522,757,367,370,759,390,368,1159,525,575,1130,530,554,1501,854,9,466,2,202,0,436,1,0,0,0,2086,994,26,867,27,203,0,0,0,1908,1468,17,424,1,36,0,387,1,0,0,0,0,2866,1901,18,916,31,36,0,786,29,0,0,0,135,2771,1440,103,1174,32,31,2,0,0,2021,1132,70,779,25,25,1,0,0,1965,1017,99,768,10,2,3,4,62,2621,1202,176,1187,33,59,3,1965,1017,99,800,19,49,3
45063000041,2,45063000041,1166,533,597,1332,642,663,1337,658,656,1010,445,529,1012,511,499,1166,509,569,1157,456,651,2654,1863,59,647,23,55,0,617,23,10,0,0,3353,2027,355,790,70,96,0,0,0,2344,1661,35,596,0,50,0,573,0,10,0,0,0,2980,1753,342,685,96,89,0,655,67,11,0,16,136,3422,1905,593,785,149,42,2,0,0,2791,1688,433,541,127,29,1,0,0,2557,1626,172,545,104,9,1,8,92,3061,1830,241,772,172,71,7,2557,1626,172,584,131,49,5
45003000065,2,45003000065,1378,315,1035,1575,421,1136,1577,418,1138,1163,250,904,1162,284,878,1399,290,1034,1379,225,1115,1922,1662,94,155,0,11,0,155,0,0,0,0,2530,2085,142,292,0,12,0,0,0,2045,1776,78,165,0,19,0,165,0,0,0,0,0,2528,2089,106,313,0,20,0,294,0,0,0,0,40,2240,1942,60,203,20,14,3,0,0,1684,1480,41,134,15,13,3,0,0,1817,1567,54,128,17,3,0,5,43,2170,1865,75,164,28,23,2,1817,1567,54,138,23,19,2
45091000050,5,45091000050,1639,635,960,1857,779,1037,1855,800,1032,1364,507,827,1367,543,823,1712,641,975,1666,534,1065,2888,2521,143,112,103,12,0,88,96,12,0,0,4215,3579,224,246,157,12,0,0,0,2216,1915,96,134,72,0,0,111,63,0,0,0,0,3451,2696,128,295,335,0,0,239,328,0,0,0,63,2842,2514,86,130,106,11,4,0,0,1837,1637,52,82,60,10,1,0,0,2089,1799,82,71,48,5,0,5,79,3018,2547,154,132,115,59,0,2089,1799,82,94,67,35,0
45091000037,5,45091000037,625,568,52,722,653,61,721,656,60,560,511,43,561,519,42,619,547,54,582,530,43,1202,386,22,783,1,7,0,772,1,4,1,0,1647,501,87,1038,1,22,0,0,0,1132,368,28,724,1,6,0,715,1,4,0,5,0,1632,418,104,1090,2,22,0,1063,0,4,0,6,32,1636,230,35,1368,7,19,0,0,0,1195,191,20,983,2,14,0,0,0,1173,181,31,899,0,10,2,2,48,1601,222,52,1278,16,57,4,1173,181,31,929,10,44,4
45063000027,2,45063000027,1102,313,758,1234,328,891,1230,360,829,846,234,577,847,280,563,1254,326,896,1213,336,810,2649,2302,58,246,5,34,0,223,5,34,6,0,3970,2968,440,445,33,102,2,0,0,2318,1935,157,196,1,28,0,179,1,26,0,1,0,3625,2371,708,471,12,55,2,317,10,26,0,0,198,3853,3025,242,507,23,54,7,0,0,2727,2221,140,313,15,40,4,0,0,2841,2033,346,339,6,15,2,10,90,3806,2552,576,547,14,121,4,2841,2033,346,365,8,83,3
45003000084,2,45003000084,813,229,570,971,286,670,971,290,670,675,191,472,675,212,462,804,209,566,789,186,584,974,721,3,221,6,15,0,221,2,11,7,0,1276,931,11,310,12,23,0,0,0,835,685,0,105,4,45,0,105,4,25,0,0,0,1121,856,0,222,1,42,0,222,1,23,0,0,19,1211,907,25,256,13,12,0,0,0,862,653,17,175,10,7,0,0,0,1145,867,13,179,14,7,1,3,61,1548,1153,34,261,33,69,1,1145,867,13,196,23,51,1
45063000093,2,45063000093,1234,388,810,1535,519,992,1531,525,974,970,307,637,973,361,609,1199,327,784,1188,290,859,2906,2335,35,355,132,39,0,348,92,30,8,0,4257,3307,175,530,209,76,0,0,0,2325,1790,35,220,225,40,0,220,200,15,0,15,0,3381,2472,174,397,297,111,0,327,210,16,0,0,182,2731,2296,132,256,29,20,5,0,0,1915,1653,77,151,19,16,3,0,0,2289,1596,210,353,28,6,0,8,88,3348,2189,375,644,77,112,2,2289,1596,210,386,46,61,1
45019000616,6,45019000616,562,434,118,707,547,140,706,555,144,408,322,78,406,326,80,576,454,105,572,401,160,853,254,4,577,10,8,0,572,0,0,0,0,1059,311,99,626,15,10,0,0,0,846,245,4,579,4,16,0,575,0,0,0,0,0,1062,303,100,634,12,14,0,625,6,0,0,0,26,1354,330,97,905,21,15,1,0,0,1075,294,78,684,18,15,1,0,0,1310,560,96,577,15,11,0,11,40,1555,630,113,774,28,36,2,1310,560,96,614,23,30,0
45019000320,1,45019000320,987,453,510,1230,596,606,1244,597,631,728,359,350,736,380,353,1002,457,483,980,330,637,1315,1125,55,105,35,0,0,105,35,0,0,0,1734,1343,80,289,76,0,0,0,0,1390,1285,45,55,10,0,0,55,10,0,0,0,0,1627,1454,47,165,8,0,0,118,8,0,0,0,0,1545,1198,55,264,20,11,5,0,0,1244,988,31,203,14,8,4,0,0,1414,1218,24,125,16,4,0,7,20,1715,1458,36,166,29,17,0,1414,1218,24,127,21,13,0
45019000219,6,45019000219,556,468,76,582,501,74,586,499,86,462,405,49,464,415,48,642,531,74,627,468,139,865,335,10,516,0,3,0,516,0,3,0,0,1034,397,22,607,0,7,0,0,0,816,330,0,478,1,3,0,478,1,3,0,0,0,972,406,0,559,0,8,0,559,0,8,0,0,0,945,262,10,671,0,12,0,0,0,836,242,9,583,0,12,0,0,0,863,389,13,431,6,5,1,0,18,986,458,24,474,23,12,5,863,389,13,440,13,11,4
45019000301,1,45019000301,1165,512,633,1298,638,643,1316,613,698,1099,492,577,1106,525,577,1120,501,546,1099,307,765,1803,1422,0,383,0,0,0,383,0,0,0,0,2553,2048,0,503,2,0,0,0,0,1396,1209,0,182,6,0,0,182,0,0,0,0,0,1934,1583,0,308,44,0,0,233,40,0,0,0,81,1696,1328,20,339,5,8,1,0,0,1295,1025,9,253,3,7,0,0,0,1383,1187,30,138,6,0,0,0,22,1904,1632,50,187,19,9,0,1383,1187,30,144,11,4,0
45019000615,6,45019000615,674,569,92,800,692,95,805,710,88,503,422,63,502,433,69,742,608,102,725,563,143,1961,325,20,1600,15,4,0,1596,15,0,0,0,2793,450,44,2305,15,28,0,0,0,2101,280,15,1781,20,0,0,1781,20,0,0,0,0,2876,372,173,2326,20,15,0,2311,20,0,0,0,0,2279,172,97,1977,44,26,3,0,0,1466,153,68,1207,37,16,3,0,0,1754,298,135,1241,38,1,1,7,33,2365,364,171,1774,56,30,4,1754,298,135,1275,42,24,3
45063000037,2,45063000037,533,218,300,585,265,307,585,262,308,470,187,257,480,230,249,565,208,316,542,159,364,961,689,5,251,18,4,0,240,18,4,0,0,1169,777,6,343,21,4,0,0,0,905,657,0,234,11,7,0,224,11,7,0,0,0,1229,791,0,404,27,7,0,377,27,7,0,3,28,1091,825,80,168,11,9,0,0,0,913,722,54,123,9,7,0,0,0,881,680,35,105,12,2,0,6,41,1041,762,58,174,24,32,2,881,680,35,129,18,26,0
45019000314,1,45019000314,918,412,478,999,485,488,997,485,503,759,349,386,759,386,373,1004,422,489,985,331,627,1968,1737,32,82,45,71,0,82,0,17,0,0,2617,2051,76,128,282,85,0,0,0,2201,2025,48,66,9,51,0,66,3,8,0,0,0,2687,2204,81,114,249,62,0,64,204,10,0,0,127,2149,1951,52,87,51,13,3,0,0,1949,1776,42,76,46,13,3,0,0,1898,1637,59,97,45,3,1,3,53,2113,1801,74,119,73,32,1,1898,1637,59,107,57,24,1
45055000112,5,45055000112,373,242,127,428,273,149,424,273,146,339,207,120,334,220,114,367,245,115,356,229,123,632,508,82,44,0,0,0,44,0,0,0,0,764,588,135,44,0,0,0,0,0,640,486,79,76,0,0,0,76,0,0,0,0,0,717,561,84,75,0,0,0,75,0,0,0,0,0,764,281,20,459,6,5,0,0,0,599,240,10,344,4,4,0,0,0,616,240,38,310,2,0,1,2,23,794,290,50,436,8,15,1,616,240,38,328,3,12,1
45063000095,2,45063000095,1764,814,898,2341,1137,1142,2340,1190,1087,1318,629,649,1313,688,623,1654,650,917,1615,591,974,2734,2073,71,579,11,0,0,555,0,0,0,0,4075,2910,98,939,30,67,0,0,0,3465,1965,170,1270,60,0,0,1250,0,0,0,0,0,5599,2683,181,2514,123,62,0,2414,0,0,0,36,285,2997,2431,128,395,33,30,6,0,0,2094,1759,77,228,19,24,3,0,0,3575,2222,211,927,76,9,0,18,112,5471,3194,374,1668,166,138,5,3575,2222,211,996,99,80,0
45019000625,6,45019000625,398,336,56,416,354,56,420,364,54,341,291,40,335,285,49,446,383,49,430,338,85,664,252,56,357,0,0,0,357,0,0,0,0,790,268,73,449,0,0,0,0,0,533,228,30,276,0,0,0,276,0,0,0,0,0,594,242,56,297,0,0,0,297,0,0,0,0,0,909,168,71,658,16,9,0,0,0,690,153,49,475,14,5,0,0,0,797,197,63,495,5,5,0,6,26,1018,219,95,686,8,22,0,797,197,63,519,7,17,0
45055000132,5,45055000132,764,281,468,978,366,597,974,375,582,592,210,371,588,229,359,755,270,458,729,256,454,1579,1090,4,464,0,20,0,464,0,0,0,0,2374,1562,10,787,0,22,0,0,0,1487,965,5,475,0,40,0,475,0,0,0,0,0,1925,1150,9,728,0,42,0,710,0,0,0,0,55,1898,1357,51,473,9,11,1,0,0,1409,1062,38,295,6,10,1,0,0,1546,1011,53,416,9,2,0,3,52,2070,1257,65,685,20,33,1,1546,1011,53,430,17,28,0
45053000117,1,45053000117,483,223,249,650,281,354,650,299,341,394,180,206,395,188,206,417,203,195,397,184,199,1345,1086,6,241,0,8,0,239,0,8,0,0,1540,1177,50,295,7,8,0,0,0,2311,2013,17,263,0,19,0,263,0,17,0,0,0,2563,2106,105,337,0,16,0,337,0,16,0,0,1,724,368,69,275,13,6,0,0,0,586,326,50,200,12,5,0,0,0,1710,1159,258,235,19,0,0,5,34,1893,1218,321,324,33,8,1,1710,1159,258,269,28,6,1
45063000064,2,45063000064,1835,488,1299,2175,664,1459,2174,661,1492,1494,383,1081,1510,485,1023,1832,413,1281,1816,315,1452,2645,2475,20,104,45,0,0,100,45,0,0,0,3940,3611,37,169,115,0,0,0,0,2580,2400,40,100,35,0,0,100,35,0,0,0,0,3740,3376,71,150,143,0,0,150,143,0,0,0,0,3767,3304,66,222,162,16,6,0,0,2706,2366,42,167,117,11,5,0,0,2979,2484,98,145,182,4,3,2,61,4006,3260,158,220,296,70,8,2979,2484,98,152,194,39,4
45049000002,6,45049000002,612,317,284,765,377,385,762,395,356,465,248,210,465,258,206,634,317,304,607,318,263,1306,900,2,400,2,10,0,393,2,2,0,0,1711,1116,53,530,3,9,0,0,0,1262,750,2,509,3,7,0,501,3,0,0,0,0,1571,896,20,638,5,7,0,624,5,0,0,5,15,1816,916,37,850,8,18,0,0,0,1366,724,23,610,4,11,0,0,0,1266,617,20,579,17,5,1,2,25,1632,766,26,794,30,16,2,1266,617,20,600,21,10,1
45049000016,6,45049000016,198,36,159,217,33,183,215,37,174,157,20,133,156,32,123,222,43,175,207,48,154,271,167,1,104,0,0,0,103,0,0,0,0,350,215,2,132,0,0,0,0,0,247,155,1,90,0,0,0,88,0,0,0,0,0,346,223,2,120,0,0,0,118,0,0,0,0,2,460,374,3,83,0,1,0,0,0,337,277,2,58,0,1,0,0,0,315,272,1,33,2,0,0,0,7,418,366,1,41,3,7,2,315,272,1,35,3,5,1
45019000216,6,45019000216,787,645,121,830,695,114,833,710,120,716,585,108,720,622,98,826,675,93,797,568,199,1269,561,32,666,11,0,0,666,0,0,0,0,1460,632,37,764,18,0,0,0,0,1356,631,22,686,18,3,0,686,0,3,0,0,0,1566,721,28,782,30,4,0,782,0,4,0,0,30,1390,432,25,924,4,8,0,0,0,1251,408,24,810,4,8,0,0,0,1253,678,38,471,12,2,0,6,46,1384,734,42,568,23,28,3,1253,678,38,501,17,24,3
45033000013,7,45033000013,574,342,227,669,403,259,667,417,249,447,270,170,447,280,167,631,376,245,582,312,258,1185,465,4,659,0,55,0,655,0,55,0,0,1498,540,31,833,0,100,0,0,0,1065,580,10,424,0,55,0,420,0,55,0,0,0,1334,655,50,519,0,108,0,513,0,63,0,0,53,1703,700,58,883,1,72,4,0,0,1186,506,35,600,1,49,3,0,0,1078,408,42,569,1,35,0,5,18,1435,524,57,796,5,62,1,1078,408,42,580,3,48,1
45003000048,2,45003000048,759,270,479,959,372,573,963,379,572,610,216,389,609,228,381,717,220,476,698,208,474,901,591,31,259,1,8,0,253,1,0,7,0,1089,654,76,288,47,57,0,0,0,874,424,61,313,0,76,0,310,0,0,0,0,0,1060,473,70,394,36,143,0,360,36,0,0,0,119,1163,786,57,309,3,13,2,0,0,882,618,36,218,3,11,2,0,0,1247,835,54,307,8,1,0,6,36,1613,1027,93,462,18,38,1,1247,835,54,323,12,24,1
45003000050,2,45003000050,1613,608,977,1963,833,1110,1965,850,1091,1260,462,783,1265,485,779,1629,519,1038,1595,495,1053,3251,2396,194,635,21,6,2,635,0,0,0,0,4799,3249,795,732,21,21,2,0,0,3018,2159,174,641,15,23,2,641,0,0,2,0,0,4404,3042,584,745,15,42,3,712,0,0,3,0,62,3031,2064,435,495,12,45,1,0,0,2221,1572,275,350,10,32,1,0,0,3433,1999,357,910,28,14,7,12,106,4804,2615,598,1431,66,116,10,3433,1999,357,941,44,90,10
