GEOID20,District,FriendlyId,Total_2016-2020_Comp,Dem_2016-2020_Comp,Rep_2016-2020_Comp,Total_2020_Sen,Dem_2020_Sen,Rep_2020_Sen,Total_2020_Pres,Dem_2020_Pres,Rep_2020_Pres,Total_2018_Sen,Dem_2018_Sen,Rep_2018_Sen,Total_2018_AG,Dem_2018_AG,Rep_2018_AG,Total_2018_Gov,Dem_2018_Gov,Rep_2018_Gov,Total_2016_Pres,Dem_2016_Pres,Rep_2016_Pres,Total_2014_Gov,Dem_2014_Gov,Rep_2014_Gov,Total_2014_Sen,Dem_2014_Sen,Rep_2014_Sen,Total_2019_CVAP,White_2019_CVAP,Hispanic_2019_CVAP,Black_2019_CVAP,Asian_2019_CVAP,Native_2019_CVAP,Pacific_2019_CVAP,BlackAlone_2019_CVAP,AsianAlone_2019_CVAP,NativeAlone_2019_CVAP,OtherAlone_2019_CVAP,TwoOrMore_2019_CVAP,Total_2019_Total,White_2019_Total,Hispanic_2019_Total,Black_2019_Total,Asian_2019_Total,Native_2019_Total,Pacific_2019_Total,BlackAlone_2019_Total,NativeAlone_2019_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP,BlackAlone_2020_VAP,AsianAlone_2020_VAP,NativeAlone_2020_VAP,PacificAlone_2020_VAP,OtherAlone_2020_VAP,TwoOrMore_2020_VAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,BlackAlone_2020_Total,AsianAlone_2020_Total,NativeAlone_2020_Total,PacificAlone_2020_Total,OtherAlone_2020_Total,TwoOrMore_2020_Total,Total_2010_Total,White_2010_Total,Hispanic_2010_Total,Black_2010_Total,Asian_2010_Total,Native_2010_Total,Pacific_2010_Total,BlackAlone_2010_Total,NativeAlone_2010_Total,Total_2010_VAP,White_2010_VAP,Hispanic_2010_VAP,Black_2010_VAP,Asian_2010_VAP,Native_2010_VAP,Pacific_2010_VAP,BlackAlone_2010_VAP,NativeAlone_2010_VAP,Total_2020_NHVAP,White_2020_NHVAP,Hispanic_2020_NHVAP,BlackAlone_2020_NHVAP,AsianAlone_2020_NHVAP,NativeAlone_2020_NHVAP,PacificAlone_2020_NHVAP,OtherAlone_2020_NHVAP,TwoOrMore_2020_NHVAP,Total_2020_Total,White_2020_Total,Hispanic_2020_Total,Black_2020_Total,Asian_2020_Total,Native_2020_Total,Pacific_2020_Total,Total_2020_VAP,White_2020_VAP,Hispanic_2020_VAP,Black_2020_VAP,Asian_2020_VAP,Native_2020_VAP,Pacific_2020_VAP
25017001189,7,25017001189,1843,1412,392,2044,1707,335,2066,1652,352,1684,1327,304,1671,1422,246,1665,905,758,1935,1447,350,983,626,349,1010,771,239,3395,2237,131,423,605,0,0,399,566,0,0,0,3955,2427,149,672,707,0,0,0,0,2885,1892,110,466,416,1,1,443,394,0,1,0,0,3461,2008,229,654,551,2,0,614,508,0,0,30,73,3474,2571,174,354,286,27,7,0,0,2978,2275,140,245,237,20,5,0,0,3361,2422,165,211,366,1,0,48,148,3727,2602,217,338,457,33,3,3361,2422,165,267,413,17,3
25017001150,6,25017001150,866,528,311,1035,695,327,1049,679,339,718,443,242,715,498,217,715,268,444,996,589,309,489,249,231,501,330,171,1846,1307,409,81,39,12,0,21,39,0,0,0,3336,1908,975,221,87,12,0,0,0,1971,1436,298,207,3,36,0,93,3,0,0,0,0,3176,2012,665,327,7,41,0,130,7,0,0,134,227,2832,1937,530,158,71,24,8,0,0,2202,1566,352,123,50,14,7,0,0,2486,1288,645,82,68,5,0,167,231,3166,1516,918,193,102,112,7,2486,1288,645,132,80,88,3
25003000016,1,25003000016,748,464,262,876,595,269,890,574,291,640,426,188,631,443,185,632,268,364,817,476,270,437,298,135,445,335,110,1285,1255,25,0,0,0,0,0,0,0,0,0,1495,1462,26,0,1,0,0,0,0,1292,1207,30,0,55,0,0,0,55,0,0,0,0,1480,1391,30,0,57,0,0,0,56,0,0,2,1,1672,1615,12,22,12,8,4,0,0,1343,1312,7,6,9,8,3,0,0,1313,1205,36,14,1,2,0,1,54,1593,1454,44,38,5,34,0,1313,1205,36,23,1,32,0
25025000502,8,25025000502,977,822,136,1062,955,101,1078,972,92,908,783,92,887,809,77,900,530,369,1016,882,77,386,266,118,390,316,73,1994,1265,415,149,144,19,0,139,131,15,4,0,2721,1537,604,362,362,18,5,0,0,2496,1694,501,158,123,12,0,154,110,12,0,4,0,3136,1896,667,438,315,14,5,207,292,14,0,24,36,2321,1569,239,150,382,13,5,0,0,2247,1551,214,125,368,13,5,0,0,3036,1562,344,70,933,0,0,9,118,3143,1605,372,135,1017,24,7,3036,1562,344,123,992,20,5
25025000903,9,25025000903,1719,1530,167,1893,1750,137,1957,1797,142,1478,1377,71,1440,1359,78,1472,971,496,2044,1914,69,1005,879,118,972,904,68,3642,1186,1145,1041,257,0,0,1041,242,0,10,0,5161,1235,1701,1998,415,10,0,0,0,3911,1105,1170,1087,473,76,0,1052,452,41,0,45,0,5426,1136,1832,1869,676,91,0,1423,586,43,0,245,160,4913,1125,1634,2241,289,71,12,0,0,3714,1089,1056,1537,258,54,9,0,0,4052,1082,1206,1133,448,0,2,31,150,5100,1157,1695,2051,544,98,16,4052,1082,1206,1488,500,59,10
25025002107,8,25025002107,903,771,109,1047,927,116,1067,930,109,769,684,58,759,695,64,767,520,243,1011,875,72,533,391,138,535,455,80,1522,915,194,109,265,35,0,90,233,35,0,0,2569,1012,443,338,812,50,0,0,0,1483,970,238,55,210,14,0,38,165,14,0,0,0,2321,1071,366,247,695,25,0,135,622,14,0,0,114,2663,1523,440,275,420,25,10,0,0,2447,1489,358,212,366,18,8,0,0,2441,1155,386,207,567,1,1,19,105,2703,1215,478,346,688,50,7,2441,1155,386,284,623,39,5
25025000802,9,25025000802,1476,1229,225,1566,1366,196,1607,1436,148,1371,1202,144,1343,1221,121,1365,762,596,1600,1396,136,791,595,195,740,632,108,3537,1625,605,813,446,35,0,768,432,20,25,0,4638,1963,760,1185,810,42,0,0,0,3592,1675,631,795,472,45,0,741,457,25,0,0,0,4725,1969,810,1174,893,46,0,880,702,27,0,100,238,4829,1950,888,1331,665,45,5,0,0,4588,1889,819,1251,626,36,5,0,0,4203,2076,616,777,559,16,5,38,116,4522,2201,690,1011,653,47,13,4203,2076,616,908,610,39,11
25025001704,8,25025001704,1244,1029,200,1492,1302,185,1524,1317,183,1065,922,125,1031,926,103,1049,543,503,1326,1169,112,862,708,147,820,747,73,2210,409,564,1106,75,43,0,1092,75,36,15,0,3240,485,925,1700,161,145,0,0,0,2283,506,487,1160,93,44,0,1140,93,32,0,0,0,3314,652,840,1683,161,111,0,1514,149,83,0,13,64,2725,546,222,1759,224,42,8,0,0,2105,492,145,1301,169,29,7,0,0,2368,551,235,1152,246,6,0,31,147,2952,632,343,1691,339,56,6,2368,551,235,1344,267,38,3
25025001310,9,25025001310,1256,860,365,1403,1035,357,1424,1027,360,1138,804,301,1119,900,219,1133,479,652,1311,913,303,887,536,343,855,644,211,1618,1215,92,174,136,1,0,155,119,1,0,0,1918,1343,125,250,196,1,0,0,0,1926,1457,81,152,235,1,0,137,210,1,0,0,0,2221,1631,125,169,295,2,0,153,271,1,0,0,41,2132,1567,118,174,271,13,4,0,0,1845,1398,88,141,218,10,4,0,0,2123,1530,141,96,241,1,0,18,96,2422,1684,171,191,345,20,3,2123,1530,141,149,267,17,2
25025001307,9,25025001307,950,686,243,1061,819,237,1108,820,268,842,635,185,829,675,154,850,410,433,1017,758,182,574,363,203,556,438,118,1858,1225,148,208,253,20,0,204,253,0,0,0,2287,1352,235,288,464,52,35,0,0,1872,1176,159,174,348,16,0,170,348,0,0,0,0,2365,1254,248,261,628,37,16,178,575,0,0,60,54,2252,1148,195,330,566,11,5,0,0,1878,1018,141,242,458,9,3,0,0,2014,1152,169,123,466,3,1,40,60,2200,1207,199,212,549,21,4,2014,1152,169,178,475,17,4
25025000587,9,25025000587,514,402,106,610,509,100,638,510,124,414,325,75,404,343,61,413,223,190,606,497,81,321,232,86,309,253,56,1399,460,750,113,77,1,0,105,72,0,0,0,2919,504,2078,1187,127,1,0,0,0,1758,684,827,116,125,9,0,82,94,0,0,0,0,2851,779,1647,767,207,10,0,89,159,0,0,25,150,2227,506,1388,279,111,39,14,0,0,1671,450,964,201,90,28,12,0,0,1949,403,1288,139,54,0,0,17,48,2608,469,1818,270,74,52,2,1949,403,1288,219,66,40,2
25025002201,8,25025002201,1238,1012,192,1465,1246,212,1492,1277,165,1049,886,141,1027,904,122,1042,632,406,1390,1130,121,519,347,167,510,421,89,3657,2323,323,321,615,40,0,311,565,40,28,0,4923,2773,552,463,1119,70,6,0,0,3732,2408,275,463,547,19,0,448,517,10,0,24,0,5214,2961,415,648,1190,40,7,495,1100,8,0,116,118,5538,2935,828,472,1255,46,4,0,0,5112,2804,712,417,1132,39,3,0,0,3848,2011,529,234,834,4,4,41,191,4222,2121,642,361,1021,68,21,3848,2011,529,313,939,49,20
25025001003,8,25025001003,538,459,68,583,519,63,593,522,60,474,420,37,457,429,28,460,306,154,652,553,58,289,233,52,272,239,33,1503,878,216,183,208,6,0,176,204,6,2,0,1853,999,239,245,400,6,4,0,0,1699,1123,182,209,183,4,0,202,179,4,0,2,0,2034,1225,229,249,336,4,2,221,327,4,0,0,28,2180,1339,282,282,314,35,3,0,0,2020,1306,228,223,284,28,3,0,0,2073,1083,255,156,467,3,0,27,82,2314,1145,350,304,553,23,7,2073,1083,255,225,516,22,7
25017002079,7,25017002079,1312,743,545,1490,947,530,1523,931,560,1167,649,479,1149,794,355,1148,354,789,1412,790,546,977,454,516,991,636,355,1748,1393,106,69,171,0,0,54,171,0,1,0,2395,1741,248,208,218,3,1,0,0,1559,1265,130,81,88,0,0,51,88,0,0,1,0,2021,1503,214,192,167,2,1,154,113,0,0,0,35,2619,2191,163,119,111,10,1,0,0,2113,1810,102,86,86,6,1,0,0,2305,1690,200,91,116,0,1,60,147,2814,1994,268,172,155,34,5,2305,1690,200,118,126,26,1
25017000711,9,25017000711,929,634,278,1110,851,254,1134,808,318,757,521,202,743,561,181,748,321,423,1099,737,294,716,419,291,710,562,148,2236,1252,289,586,95,4,0,547,81,4,0,0,4318,2065,1159,993,162,4,0,0,0,1855,1345,168,284,61,4,0,270,50,4,0,0,0,3635,2067,907,530,160,3,0,451,145,3,0,12,51,3625,1848,845,532,209,21,9,0,0,2876,1550,621,392,151,14,8,0,0,3225,1056,966,371,197,1,1,236,397,4109,1231,1318,655,282,42,5,3225,1056,966,495,212,30,4
25027001955,2,25027001955,1479,676,762,1807,944,844,1834,891,893,1216,546,613,1211,702,509,1211,249,957,1611,715,756,932,368,553,960,523,437,2608,2482,50,57,20,0,0,57,20,0,0,0,3225,2894,122,116,31,0,0,0,0,2494,2339,101,48,15,0,0,48,15,0,0,0,0,3218,2885,200,89,23,0,0,78,23,0,0,21,11,3505,3238,128,81,41,35,3,0,0,2833,2666,71,48,34,20,0,0,0,2995,2533,221,95,39,9,1,26,71,3622,2941,346,192,61,71,4,2995,2533,221,129,47,46,1
25021000503,8,25021000503,1752,1461,262,1917,1688,225,1932,1722,185,1604,1376,187,1583,1436,147,1581,926,652,1883,1617,172,1214,874,338,1204,991,213,2429,1830,145,31,376,40,0,26,351,0,14,0,3448,2187,187,74,974,62,11,0,0,2337,1751,90,42,406,37,0,15,384,0,0,17,0,3360,2269,104,91,882,64,6,27,708,0,0,2,250,3606,2577,145,103,774,15,4,0,0,3063,2244,123,83,604,13,3,0,0,3367,2274,191,54,694,1,1,5,147,3894,2564,238,98,939,19,11,3367,2274,191,86,768,15,6
25021001253,2,25021001253,1649,883,730,1952,1140,797,1977,1232,709,1451,777,627,1447,937,510,1433,344,1089,1663,874,639,1115,418,689,1127,581,546,2062,1955,57,0,43,0,0,0,43,0,0,0,2708,2557,106,0,44,0,0,0,0,2135,2077,34,0,27,0,0,0,27,0,0,0,0,2842,2697,57,0,84,0,0,0,44,0,0,0,39,2600,2430,49,24,81,16,1,0,0,1916,1817,27,10,54,9,1,0,0,2229,2016,43,21,51,3,1,18,76,2871,2525,87,68,110,28,5,2229,2016,43,39,68,20,1
25021000507,8,25021000507,1672,1384,252,1790,1576,207,1808,1608,173,1563,1343,171,1555,1399,156,1558,901,657,1752,1470,153,1004,738,264,1020,862,158,2262,1853,73,68,271,26,0,42,256,0,0,0,3418,2512,121,86,708,35,0,0,0,2320,1982,87,79,176,17,0,42,158,0,0,0,0,3472,2673,155,108,556,24,0,42,438,0,0,0,162,3660,2637,206,127,688,18,8,0,0,3149,2328,162,98,555,11,6,0,0,3271,2152,191,88,740,0,0,19,81,3999,2535,241,136,1044,27,6,3271,2152,191,114,780,23,5
25021002029,4,25021002029,1779,893,846,1970,1100,858,1999,1158,799,1621,757,814,1591,1013,576,1581,403,1167,1913,917,858,1287,496,781,1306,699,607,2372,2156,78,0,138,0,0,0,138,0,0,0,3135,2745,118,7,153,18,0,0,0,2581,2326,93,4,168,0,0,4,168,0,0,0,0,3464,2994,133,1,220,11,0,1,220,0,0,102,15,3118,2848,68,75,104,1,0,0,0,2313,2134,50,46,72,1,0,0,0,2458,2151,56,60,95,0,0,24,72,3099,2656,89,124,123,27,2,2458,2151,56,86,105,12,2
25025002116,8,25025002116,1065,814,222,1224,1007,210,1252,1013,198,933,745,164,927,783,144,938,478,457,1111,846,165,614,396,215,624,469,155,4207,3271,377,135,406,4,0,120,378,0,3,0,4661,3462,445,150,635,5,5,0,0,4171,3251,285,102,536,9,0,87,500,0,0,0,0,4597,3416,348,106,730,4,4,85,671,0,0,18,58,5446,4072,397,314,671,34,5,0,0,5369,4024,393,310,648,33,4,0,0,5977,4464,456,319,530,26,20,26,136,6175,4607,471,419,575,55,24,5977,4464,456,402,560,49,24
25025001810,8,25025001810,1572,1274,271,1759,1506,243,1789,1517,244,1438,1214,196,1411,1264,146,1419,825,590,1606,1321,201,1028,772,251,1013,870,143,2351,1322,546,378,59,32,0,353,27,0,9,0,3249,1722,918,675,125,58,0,0,0,2541,1633,539,291,46,24,0,261,23,0,0,14,0,3435,2026,915,542,89,49,0,307,20,0,0,8,161,2988,1624,677,576,126,30,10,0,0,2337,1364,470,404,99,21,6,0,0,2391,1386,457,358,98,2,0,20,70,2917,1642,571,567,149,46,1,2391,1386,457,432,127,34,1
25025001910,8,25025001910,1216,1019,181,1355,1195,157,1387,1214,161,1107,971,114,1083,993,89,1100,657,441,1299,1091,142,821,644,171,787,687,100,2156,1072,462,569,26,8,0,569,17,0,16,0,2801,1330,692,807,44,99,0,0,0,2232,1113,514,540,22,6,0,538,6,0,0,36,0,2913,1437,730,761,78,122,2,644,15,0,0,1,88,2324,1073,563,703,72,40,12,0,0,1817,928,394,501,43,25,9,0,0,2057,946,467,454,68,4,0,24,94,2571,1138,653,736,108,52,9,2057,946,467,586,91,33,7
25013000612,5,25013000612,1579,782,753,1799,968,786,1829,982,802,1404,720,621,1396,893,501,1391,320,1064,1699,801,763,1041,426,598,1142,686,456,2271,1921,185,35,128,9,0,35,128,0,0,0,2772,2296,303,60,133,8,0,0,0,2620,2190,230,35,141,23,0,35,119,0,0,2,0,3023,2488,330,67,144,23,0,35,123,0,0,0,44,3099,2768,182,80,72,16,4,0,0,2524,2300,117,59,46,15,1,0,0,2609,2200,226,48,45,2,1,1,86,3216,2615,350,123,83,54,5,2609,2200,226,77,52,45,3
25011001829,1,25011001829,1777,1303,428,2024,1601,408,2050,1605,394,1575,1195,333,1562,1260,301,1579,806,769,1915,1353,387,1102,693,398,1170,880,290,2800,2495,140,40,55,85,0,20,10,0,0,0,3647,2901,179,95,310,103,138,0,0,2895,2505,165,0,165,55,0,0,125,0,0,0,0,3643,2846,219,27,437,86,115,0,381,0,70,0,127,3684,3118,181,141,217,49,5,0,0,3167,2702,142,117,182,42,4,0,0,3203,2386,153,91,413,2,0,32,126,3663,2702,208,183,492,65,1,3203,2386,153,138,450,53,0
25025000204,9,25025000204,1013,725,267,1180,910,265,1210,949,234,878,638,205,876,736,139,873,300,570,1083,821,187,721,403,314,695,510,184,1725,1138,194,270,113,0,0,266,108,0,4,0,2505,1522,464,528,218,0,0,0,0,1763,1176,160,291,135,10,0,278,129,0,0,4,0,2698,1547,318,659,292,12,0,487,255,0,0,0,91,2115,1234,442,288,232,21,2,0,0,1633,1072,254,168,186,14,2,0,0,1856,1118,338,172,127,4,0,18,79,2537,1357,584,505,191,40,4,1856,1118,338,283,157,31,2
25025000583,9,25025000583,409,341,66,489,424,65,524,429,90,325,282,36,309,276,33,319,202,117,487,428,50,193,164,28,181,169,12,1204,467,616,72,52,6,0,63,29,0,0,0,2559,509,1791,1072,73,20,0,0,0,827,266,523,34,1,3,0,23,1,0,0,0,0,2161,314,1720,932,2,20,0,102,2,0,0,15,11,2147,295,1601,261,50,47,13,0,0,1606,267,1139,195,41,37,9,0,0,1838,249,1343,141,46,4,0,17,38,2512,297,1889,276,70,70,0,1838,249,1343,202,53,58,0
25025000406,9,25025000406,791,629,146,865,716,148,885,746,124,705,584,103,699,604,94,701,391,308,904,741,98,500,339,159,501,386,115,2118,1334,262,181,308,19,0,165,253,12,10,0,2962,1644,472,226,616,44,12,0,0,1933,1313,188,129,285,12,0,107,235,6,0,20,0,3038,1779,478,156,614,38,14,118,456,6,0,34,166,2935,1764,305,330,535,28,9,0,0,2864,1740,289,303,525,28,9,0,0,3468,1904,346,244,819,1,0,10,144,3563,1933,370,319,927,37,8,3468,1904,346,300,898,32,3
25025001006,8,25025001006,760,668,75,855,776,75,879,775,74,653,606,32,646,613,33,655,473,182,866,761,44,377,319,55,364,330,34,1632,812,356,381,86,0,0,365,85,0,0,0,2318,855,710,614,253,0,0,0,0,1381,726,363,177,112,0,0,177,109,0,0,0,0,2225,799,890,313,333,0,0,202,307,0,0,23,6,2199,441,909,817,186,55,10,0,0,1651,402,617,581,150,39,5,0,0,1736,491,564,411,184,1,0,18,67,2137,547,769,721,242,46,2,1736,491,564,552,207,40,2
25025002101,8,25025002101,1149,968,158,1345,1199,142,1368,1248,93,1016,881,104,999,902,96,1008,590,415,1154,983,89,441,299,140,446,357,89,2842,1906,295,154,449,20,0,129,418,0,23,0,3868,2199,293,155,1169,47,22,0,0,3175,2333,339,143,313,10,0,133,301,0,0,35,0,4093,2776,345,145,823,10,34,135,758,0,0,6,73,4103,2713,317,193,873,30,10,0,0,4001,2667,300,174,852,29,10,0,0,4471,2252,365,165,1478,1,3,23,184,4647,2319,375,266,1668,21,12,4471,2252,365,237,1593,18,10
25021000135,2,25021000135,1565,693,825,1827,930,845,1828,900,868,1357,597,707,1342,746,592,1349,260,1087,1682,704,845,939,347,581,953,488,465,2445,2413,31,4,0,0,0,4,0,0,0,0,3298,3237,61,2,0,0,0,0,0,2423,2310,64,45,0,0,0,0,0,0,0,0,0,3236,2989,200,155,0,0,0,0,0,0,0,0,47,3342,3133,79,59,60,15,0,0,0,2566,2445,44,31,38,10,0,0,0,2838,2507,88,49,42,7,0,30,115,3585,3108,160,111,73,56,4,2838,2507,88,71,58,40,2
25025000701,9,25025000701,975,549,404,1103,680,417,1135,731,383,868,470,373,847,611,235,849,200,649,1049,605,367,651,257,391,586,364,222,1627,1588,12,17,7,2,0,17,7,0,0,0,1824,1772,22,21,7,2,0,0,0,1604,1564,21,15,8,0,0,15,7,0,0,0,0,1750,1697,25,20,8,0,0,20,7,0,0,0,1,1506,1477,12,2,14,0,1,0,0,1363,1334,12,2,14,0,1,0,0,1612,1504,46,5,22,1,0,6,28,1780,1646,56,24,38,3,2,1612,1504,46,18,30,2,2
25025002009,8,25025002009,967,725,230,1091,860,225,1109,865,227,873,668,185,866,729,135,868,451,410,1037,778,211,661,423,232,650,518,132,1318,942,172,169,23,0,0,156,20,0,20,0,1841,1267,246,286,39,12,22,0,0,1642,1194,188,211,29,0,0,186,27,0,0,28,0,2226,1582,252,344,41,11,26,256,38,0,0,0,100,1856,1236,345,268,28,7,4,0,0,1481,1027,243,197,22,4,4,0,0,1581,984,301,151,54,2,0,16,73,1969,1166,409,324,93,23,4,1581,984,301,240,69,17,3
25021002037,4,25021002037,1450,781,635,1703,1024,662,1724,1036,637,1256,639,579,1245,800,444,1239,356,874,1560,835,620,967,413,549,982,557,425,2696,1994,56,189,445,9,0,189,445,9,0,0,3593,2349,191,382,675,7,0,0,0,2935,2622,65,164,83,0,0,164,83,0,0,0,0,3717,2934,67,424,189,0,0,424,158,0,0,55,77,3079,2622,97,136,159,16,6,0,0,2447,2129,58,88,119,12,5,0,0,2727,1983,135,153,260,5,2,62,127,3344,2296,204,305,355,33,5,2727,1983,135,203,274,26,4
25017001358,8,25017001358,1510,1055,432,1681,1274,400,1711,1299,390,1378,978,366,1360,1064,295,1352,569,773,1589,1138,364,1006,605,397,1047,754,293,1883,1576,91,68,148,0,0,22,147,0,0,0,2924,2187,162,111,437,0,0,0,0,2083,1794,68,60,161,0,0,23,161,0,0,0,0,3140,2460,166,108,421,0,0,50,352,0,0,6,107,2705,2137,194,72,279,13,5,0,0,2062,1670,132,47,199,7,2,0,0,2195,1644,169,50,274,0,0,14,44,2899,2068,222,112,457,21,0,2195,1644,169,72,291,13,0
25017000526,7,25017000526,1760,1507,218,1874,1711,159,1892,1705,152,1666,1460,159,1643,1510,133,1654,1096,555,1823,1557,152,1152,935,212,1181,1053,128,2873,2075,93,302,392,4,0,302,360,4,15,0,4354,2678,126,559,1016,11,0,0,0,2727,2084,118,202,302,4,0,202,260,4,0,10,0,3503,2502,128,344,538,13,0,318,448,6,0,0,100,3196,1886,241,654,459,46,6,0,0,2670,1686,162,472,372,30,6,0,0,2631,1736,167,301,327,1,0,14,85,3066,1963,203,438,433,21,3,2631,1736,167,337,361,18,2
25017000549,7,25017000549,2204,1857,310,2453,2214,231,2461,2211,208,2006,1751,205,2006,1825,180,2000,1190,807,2281,1926,236,1410,1104,299,1445,1277,168,2953,2276,150,147,347,8,0,139,304,0,29,0,4245,2775,281,244,961,30,23,0,0,2880,2312,153,113,289,8,0,98,263,0,0,12,0,4162,2865,336,238,750,25,9,119,569,0,0,12,261,3191,2494,142,225,316,23,3,0,0,2683,2170,99,169,234,12,3,0,0,3537,2503,223,159,503,1,1,6,141,4135,2839,302,304,679,39,7,3537,2503,223,232,567,30,6
25017001119,7,25017001119,1270,832,419,1498,1104,387,1540,1041,475,1065,710,327,1053,793,258,1057,445,608,1436,908,458,896,475,413,903,668,235,2413,1362,130,321,550,0,0,321,550,0,47,0,4138,2217,181,764,950,0,63,0,0,2338,1410,338,38,533,1,0,38,529,0,0,19,0,3733,2148,431,252,993,1,31,135,957,0,0,20,42,3719,2095,252,553,708,12,1,0,0,3032,1809,186,387,550,8,1,0,0,3015,1380,273,335,731,0,3,109,184,3656,1574,358,532,948,44,8,3015,1380,273,404,747,31,7
25025002206,8,25025002206,770,618,131,888,749,136,904,747,130,694,590,84,679,609,68,681,418,261,786,606,106,330,202,121,338,257,81,1415,1110,185,55,70,0,0,45,70,0,0,0,1764,1201,198,85,76,0,0,0,0,1370,1135,85,34,115,0,0,24,115,0,0,0,0,1735,1274,97,63,300,0,0,25,300,0,0,0,39,1732,1136,199,60,276,6,0,0,0,1585,1066,169,53,241,6,0,0,0,1683,1060,167,28,312,0,1,28,87,1862,1134,215,75,364,15,8,1683,1060,167,59,334,11,6
25025001004,8,25025001004,1003,809,181,1138,983,154,1221,995,207,860,740,104,774,679,94,858,482,376,1180,977,154,549,404,140,499,420,79,2208,861,565,300,482,0,0,296,482,0,2,0,3211,905,889,744,985,0,3,0,0,2289,1093,419,250,526,0,0,246,526,0,0,2,0,3324,1083,705,561,1075,0,3,321,1074,0,0,14,129,3139,1179,711,658,696,42,17,0,0,2628,1143,479,463,590,34,13,0,0,3146,938,571,356,1107,3,0,48,123,3624,983,750,626,1312,47,4,3146,938,571,499,1162,44,4
25027001967,5,25027001967,1735,873,813,1996,1162,788,1999,1173,769,1555,733,750,1556,950,604,1554,288,1257,1853,932,771,1338,500,828,1336,658,678,3372,2615,508,216,13,23,0,210,13,5,0,0,3945,3061,519,326,58,56,6,0,0,3354,2745,434,155,13,6,0,155,13,6,0,0,0,3865,3105,492,295,33,30,0,194,33,6,0,8,26,3809,3143,319,281,44,17,1,0,0,3287,2686,292,264,27,15,1,0,0,3184,2563,342,163,32,0,0,18,66,3665,2914,398,240,61,32,7,3184,2563,342,193,48,20,6
25013001766,1,25013001766,197,170,24,224,190,27,224,196,25,166,150,7,159,145,12,167,102,64,246,227,17,130,111,17,128,116,12,2371,1846,224,274,12,4,4,268,12,0,0,0,2604,1862,331,360,74,4,7,0,0,2370,1835,192,321,12,2,10,298,12,0,10,0,0,2579,1860,270,394,73,2,9,328,73,0,9,0,39,2318,1585,279,469,33,17,7,0,0,2134,1573,191,366,27,14,6,0,0,2488,1734,317,286,53,5,5,11,77,2635,1740,425,407,66,37,9,2488,1734,317,348,66,31,9
25013001974,2,25013001974,919,531,363,1174,708,449,1201,705,474,707,443,223,695,481,214,693,260,430,1039,576,373,467,225,235,533,313,220,2341,1801,267,110,130,32,0,103,130,28,2,0,3377,2558,397,221,220,32,2,0,0,2623,2093,249,78,159,43,0,74,159,36,0,1,0,3618,2725,359,120,393,46,1,87,393,38,0,0,18,3628,2678,414,233,301,30,10,0,0,2789,2124,266,163,225,24,8,0,0,2915,1737,529,190,294,9,1,26,129,3724,2113,742,339,507,71,4,2915,1737,529,269,350,51,4
25017001158,6,25017001158,1086,641,421,1268,839,410,1295,845,430,937,548,347,934,654,280,918,252,664,1186,701,406,751,359,382,770,477,293,1356,1068,208,52,22,6,0,52,22,6,0,0,2410,1533,593,91,90,13,0,0,0,1593,1225,285,33,49,0,0,33,49,0,0,0,0,2752,1751,681,53,92,0,0,45,92,0,0,142,42,2714,1949,292,118,131,9,5,0,0,2162,1600,191,80,98,6,3,0,0,2433,1393,344,77,135,3,0,219,262,3124,1688,516,185,211,59,10,2433,1393,344,125,161,52,6
25017000163,5,25017000163,1960,992,916,2218,1320,883,2253,1271,930,1730,847,812,1721,1088,632,1717,401,1310,2116,999,930,1303,538,748,1336,750,586,2970,2710,85,0,180,0,0,0,180,0,0,0,3636,3143,87,0,327,44,0,0,0,2975,2560,235,0,160,20,0,0,160,0,0,0,0,3762,2830,449,0,297,144,0,0,297,0,0,42,144,3697,3239,139,70,232,9,9,0,0,2881,2556,89,44,174,7,5,0,0,3213,2599,135,100,291,0,0,27,61,3954,3117,206,182,380,46,2,3213,2599,135,122,302,35,1
25017001406,5,25017001406,2170,1020,1093,2526,1358,1152,2598,1412,1124,1883,839,980,1865,1093,772,1852,340,1505,2274,1066,1023,1584,486,1095,1576,731,846,3037,2870,26,10,130,0,0,10,130,0,0,0,3892,3601,42,11,177,0,0,0,0,2906,2775,10,2,118,0,0,2,118,0,0,0,0,3741,3578,27,1,123,0,0,1,118,0,0,0,16,3644,3482,43,17,83,9,0,0,0,2622,2514,32,14,52,6,0,0,0,2927,2701,61,3,99,2,0,4,57,3831,3493,98,20,160,24,4,2927,2701,61,12,106,18,3
25017000533,7,25017000533,1762,1594,140,1948,1859,86,1985,1873,75,1597,1497,69,1582,1511,71,1589,1103,485,1856,1715,59,1121,982,131,1136,1072,64,2513,1643,135,445,260,25,0,438,229,21,6,0,3629,2001,268,850,450,54,6,0,0,2551,1663,112,516,209,38,0,512,178,20,0,6,0,3731,2036,245,968,457,82,6,818,350,21,0,12,246,3181,1752,253,839,363,45,7,0,0,2675,1579,194,610,305,30,5,0,0,2957,1601,255,451,441,4,0,23,182,3440,1776,334,686,634,44,20,2957,1601,255,558,535,33,15
